(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
Strong_transcription	Quiescent_Low
Repressed_PolyComb	ZNF_genes_and_repeats
Weak_transcription	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Weak_Repressed_PolyComb
Active_TSS	Repressed_PolyComb
Weak_Repressed_PolyComb	Weak_transcription
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Strong_transcription
Bivalent_Enhancer	Enhancers
Flanking_Bivalent_TSS_Enh	Active_TSS
Quiescent_Low	Flanking_Active_TSS
