(New) Cell Type	(Old) Cell Type
Rectal_Mucosa.Donor_29	Rectal_Mucosa.Donor_29
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Colonic_Mucosa
NHLF_Lung_Fibroblasts	Stomach_Mucosa
CD19_Primary_Cells_Cord_BI	Rectal_Smooth_Muscle
Brain_Mid_Frontal_Lobe	CD4_Naive_Primary_Cells
Sigmoid_Colon	Duodenum_Mucosa
Left_Ventricle	CD8_Memory_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Fetal_Kidney	Colon_Smooth_Muscle
Peripheral_Blood_Mononuclear_Primary_Cells	Small_Intestine
Brain_Inferior_Temporal_Lobe	CD4_Memory_Primary_Cells
Fetal_Brain_Male	Skeletal_Muscle_Female
A549_EtOH_0.02pct_Lung_Carcinoma	HUVEC_Umbilical_Vein_Endothelial_Cells
CD34_Primary_Cells	Brain_Mid_Frontal_Lobe
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Sigmoid_Colon
Right_Atrium	Peripheral_Blood_Mononuclear_Primary_Cells
Skeletal_Muscle_Female	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Muscle_Satellite_Cultured_Cells	CD8_Naive_Primary_Cells
Fetal_Lung	Placenta_Amnion
Stomach_Smooth_Muscle	Duodenum_Smooth_Muscle
Brain_Cingulate_Gyrus	Adipose_Nuclei
Osteoblasts	Rectal_Mucosa.Donor_31
Mobilized_CD34_Primary_Cells_Male	Brain_Angular_Gyrus
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Adult_Liver
NH_A_Astrocytes	Skeletal_Muscle_Male
Brain_Substantia_Nigra	Brain_Substantia_Nigra
Right_Ventricle	Brain_Hippocampus_Middle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Fetal_Heart	Brain_Cingulate_Gyrus
Brain_Angular_Gyrus	Brain_Inferior_Temporal_Lobe
CD3_Primary_Cells_Peripheral_UW	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Small_Intestine	Brain_Anterior_Caudate
ES_I3_Cell_Line	Fetal_Heart
iPS_15b_Cell_Line	Left_Ventricle
HSMM_Skeletal_Muscle_Myoblasts	Gastric
NHDF_Ad_Adult_Dermal_Fibroblasts	Muscle_Satellite_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Right_Ventricle
CD8_Memory_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Skeletal_Muscle_Male	CD4pp_CD25__Th_Primary_Cells
HUES64_Cell_Line	Psoas_Muscle
CD4pp_CD25__Th_Primary_Cells	Fetal_Lung
Brain_Hippocampus_Middle	Monocytes_CD14pp_RO01746
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Breast_vHMEC
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NH_A_Astrocytes
Dnd41_TCell_Leukemia	Pancreas
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Fetal_Brain_Male
CD8_Naive_Primary_Cells	Ovary
Rectal_Mucosa.Donor_31	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HeLa_S3_Cervical_Carcinoma	Right_Atrium
CD56_Primary_Cells	Fetal_Muscle_Trunk
Aorta	Pancreatic_Islets
Psoas_Muscle	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	CD19_Primary_Cells_Cord_BI
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Fetal_Intestine_Large	HeLa_S3_Cervical_Carcinoma
CD34_Cultured_Cells	Stomach_Smooth_Muscle
Monocytes_CD14pp_RO01746	CD34_Cultured_Cells
Duodenum_Smooth_Muscle	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Kidney
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	iPS_DF_6.9_Cell_Line
HUES48_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
K562_Leukemia	Aorta
Placenta_Amnion	Dnd41_TCell_Leukemia
CD19_Primary_Cells_Peripheral_UW	Thymus
HUES6_Cell_Line	Spleen
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Smooth_Muscle	Brain_Germinal_Matrix
Colon_Smooth_Muscle	CD3_Primary_Cells_Peripheral_UW
Brain_Germinal_Matrix	Esophagus
CD4_Memory_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Muscle_Trunk	CD15_Primary_Cells
Fetal_Brain_Female	iPS_15b_Cell_Line
iPS_18_Cell_Line	ES_WA7_Cell_Line
Fetal_Adrenal_Gland	CD3_Primary_Cells_Cord_BI
Breast_Myoepithelial_Cells	CD56_Primary_Cells
H1_Cell_Line	Fetal_Muscle_Leg
Mobilized_CD34_Primary_Cells_Female	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
NHEK_Epidermal_Keratinocytes	Neurosphere_Cultured_Cells_Cortex_Derived
CD15_Primary_Cells	CD34_Primary_Cells
Colonic_Mucosa	HSMM_Skeletal_Muscle_Myoblasts
Fetal_Intestine_Small	Osteoblasts
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	4star
CD3_Primary_Cells_Cord_BI	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Adult_Liver	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Fetal_Muscle_Leg	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
iPS_20b_Cell_Line	A549_EtOH_0.02pct_Lung_Carcinoma
Ovary	K562_Leukemia
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Lung
H9_Cell_Line	Fetal_Stomach
GM12878_Lymphoblastoid	Breast_Myoepithelial_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	NHLF_Lung_Fibroblasts
Fetal_Stomach	Fetal_Intestine_Small
Brain_Anterior_Caudate	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD14_Primary_Cells	iPS_DF_19.11_Cell_Line
Adipose_Nuclei	Fetal_Placenta
Esophagus	H9_Cell_Line
H1_Derived_Mesenchymal_Stem_Cells	H1_Derived_Mesenchymal_Stem_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Fetal_Thymus
Pancreatic_Islets	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
HUVEC_Umbilical_Vein_Endothelial_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Thymus	Fetal_Brain_Female
Pancreas	HepG2_Hepatocellular_Carcinoma
CD4_Naive_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
HepG2_Hepatocellular_Carcinoma	H1_Cell_Line
Thymus	H9_Derived_Neuron_Cultured_Cells
iPS_DF_6.9_Cell_Line	Fetal_Adrenal_Gland
Duodenum_Mucosa	ES_I3_Cell_Line
HMEC_Mammary_Epithelial	HMEC_Mammary_Epithelial
4star	Fetal_Intestine_Large
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	iPS_20b_Cell_Line
Spleen	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Lung	iPS_18_Cell_Line
IMR90_Cell_Line	NHEK_Epidermal_Keratinocytes
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	HUES64_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HUES48_Cell_Line
Stomach_Mucosa	CD14_Primary_Cells
ES_WA7_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Fetal_Placenta	Mobilized_CD34_Primary_Cells_Male
Breast_vHMEC	HUES6_Cell_Line
H1_Derived_Neuronal_Progenitor_Cultured_Cells	GM12878_Lymphoblastoid
H1_BMP4_Derived_Trophoblast_Cultured_Cells	IMR90_Cell_Line
iPS_DF_19.11_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Gastric	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
