(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Weak_transcription
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Genic_enhancers
Heterochromatin	Transcr_at_gene_5_and_3
Repressed_PolyComb	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Enhancers
Genic_enhancers	Quiescent_Low
Enhancers	Flanking_Active_TSS
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Heterochromatin
Quiescent_Low	Weak_Repressed_PolyComb
