(New) Cell Type	(Old) Cell Type
Thymus	Thymus
Fetal_Stomach	Fetal_Thymus
Brain_Germinal_Matrix	Peripheral_Blood_Mononuclear_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	Mobilized_CD34_Primary_Cells_Female
Mobilized_CD34_Primary_Cells_Female	Mobilized_CD34_Primary_Cells_Male
Spleen	CD4pp_CD25pp_CD127__Treg_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__Th_Primary_Cells
Colon_Smooth_Muscle	CD34_Cultured_Cells
Fetal_Intestine_Large	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Intestine_Small	Fetal_Muscle_Trunk
iPS_DF_19.11_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
NHLF_Lung_Fibroblasts	CD8_Naive_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Fetal_Adrenal_Gland
Fetal_Brain_Female	Fetal_Muscle_Leg
Small_Intestine	CD19_Primary_Cells_Peripheral_UW
Mobilized_CD34_Primary_Cells_Male	CD56_Primary_Cells
Rectal_Smooth_Muscle	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD4_Naive_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25__Th_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Duodenum_Smooth_Muscle	CD3_Primary_Cells_Cord_BI
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Monocytes_CD14pp_RO01746
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Placenta_Amnion
Psoas_Muscle	Sigmoid_Colon
Fetal_Adrenal_Gland	CD14_Primary_Cells
Colonic_Mucosa	Small_Intestine
Esophagus	Colonic_Mucosa
Fetal_Muscle_Leg	Right_Atrium
H1_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
A549_EtOH_0.02pct_Lung_Carcinoma	HMEC_Mammary_Epithelial
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Esophagus
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD4_Memory_Primary_Cells
Fetal_Placenta	CD34_Primary_Cells
Brain_Mid_Frontal_Lobe	Fetal_Stomach
Rectal_Mucosa.Donor_31	HUVEC_Umbilical_Vein_Endothelial_Cells
Monocytes_CD14pp_RO01746	CD8_Memory_Primary_Cells
Fetal_Muscle_Trunk	Fetal_Intestine_Large
iPS_DF_6.9_Cell_Line	CD15_Primary_Cells
Fetal_Thymus	H1_BMP4_Derived_Trophoblast_Cultured_Cells
CD15_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Lung	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD19_Primary_Cells_Cord_BI
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Spleen
Right_Atrium	Fetal_Intestine_Small
CD34_Cultured_Cells	Duodenum_Smooth_Muscle
Osteoblasts	Neurosphere_Cultured_Cells_Cortex_Derived
Adipose_Nuclei	Fetal_Placenta
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Rectal_Mucosa.Donor_31
Breast_Myoepithelial_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Cingulate_Gyrus	Breast_vHMEC
H1_Derived_Mesenchymal_Stem_Cells	HSMM_Skeletal_Muscle_Myoblasts
Peripheral_Blood_Mononuclear_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD56_Primary_Cells	GM12878_Lymphoblastoid
CD3_Primary_Cells_Cord_BI	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Ovary
Pancreatic_Islets	Stomach_Mucosa
Dnd41_TCell_Leukemia	Left_Ventricle
4star	Psoas_Muscle
Duodenum_Mucosa	IMR90_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	NHLF_Lung_Fibroblasts
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Colon_Smooth_Muscle
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Right_Ventricle	HUES64_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	iPS_18_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Duodenum_Mucosa
Brain_Hippocampus_Middle	Brain_Germinal_Matrix
Skeletal_Muscle_Male	Muscle_Satellite_Cultured_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NHEK_Epidermal_Keratinocytes
Placenta_Amnion	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Stomach_Mucosa	H1_Cell_Line
NHEK_Epidermal_Keratinocytes	NH_A_Astrocytes
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Lung
H1_BMP4_Derived_Trophoblast_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Skeletal_Muscle_Female	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Brain_Anterior_Caudate	Rectal_Mucosa.Donor_29
Brain_Angular_Gyrus	iPS_20b_Cell_Line
NH_A_Astrocytes	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Skeletal_Muscle_Female
CD14_Primary_Cells	iPS_DF_19.11_Cell_Line
Brain_Inferior_Temporal_Lobe	HUES6_Cell_Line
CD19_Primary_Cells_Peripheral_UW	Adult_Liver
CD19_Primary_Cells_Cord_BI	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Rectal_Smooth_Muscle
Left_Ventricle	iPS_DF_6.9_Cell_Line
CD8_Naive_Primary_Cells	4star
CD34_Primary_Cells	Adipose_Nuclei
IMR90_Cell_Line	Right_Ventricle
HepG2_Hepatocellular_Carcinoma	A549_EtOH_0.02pct_Lung_Carcinoma
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	HUES48_Cell_Line
Sigmoid_Colon	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Adult_Liver	H1_Derived_Mesenchymal_Stem_Cells
Stomach_Smooth_Muscle	Osteoblasts
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Brain_Hippocampus_Middle
Aorta	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Substantia_Nigra
HUES6_Cell_Line	Fetal_Heart
Pancreas	Fetal_Brain_Female
HMEC_Mammary_Epithelial	Brain_Inferior_Temporal_Lobe
HUVEC_Umbilical_Vein_Endothelial_Cells	ES_I3_Cell_Line
iPS_18_Cell_Line	Brain_Mid_Frontal_Lobe
ES_WA7_Cell_Line	Brain_Cingulate_Gyrus
Rectal_Mucosa.Donor_29	NHDF_Ad_Adult_Dermal_Fibroblasts
Ovary	Brain_Angular_Gyrus
Gastric	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Brain_Substantia_Nigra	Skeletal_Muscle_Male
Muscle_Satellite_Cultured_Cells	Fetal_Lung
Fetal_Brain_Male	Brain_Anterior_Caudate
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Fetal_Brain_Male
Breast_vHMEC	Breast_Myoepithelial_Cells
CD8_Memory_Primary_Cells	Dnd41_TCell_Leukemia
CD4_Memory_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
iPS_15b_Cell_Line	Pancreatic_Islets
CD4_Naive_Primary_Cells	H9_Cell_Line
HUES48_Cell_Line	ES_WA7_Cell_Line
Fetal_Lung	Stomach_Smooth_Muscle
H9_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
iPS_20b_Cell_Line	Aorta
Fetal_Heart	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
K562_Leukemia	Fetal_Kidney
NHDF_Ad_Adult_Dermal_Fibroblasts	Pancreas
GM12878_Lymphoblastoid	K562_Leukemia
ES_I3_Cell_Line	iPS_15b_Cell_Line
HeLa_S3_Cervical_Carcinoma	Gastric
HUES64_Cell_Line	HepG2_Hepatocellular_Carcinoma
Fetal_Kidney	HeLa_S3_Cervical_Carcinoma
