(New) Cell Type	(Old) Cell Type
Peripheral_Blood_Mononuclear_Primary_Cells	CD56_Primary_Cells
Rectal_Mucosa.Donor_29	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Right_Ventricle	Fetal_Placenta
Colon_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Male
Fetal_Kidney	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
iPS_DF_6.9_Cell_Line	Breast_Myoepithelial_Cells
CD8_Naive_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Thymus	Fetal_Intestine_Small
Gastric	HUES6_Cell_Line
Brain_Mid_Frontal_Lobe	CD15_Primary_Cells
ES_WA7_Cell_Line	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Brain_Angular_Gyrus	Peripheral_Blood_Mononuclear_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Monocytes_CD14pp_RO01746
Small_Intestine	Adipose_Nuclei
Rectal_Smooth_Muscle	Adult_Liver
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Duodenum_Mucosa
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	HUES48_Cell_Line
HeLa_S3_Cervical_Carcinoma	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Stomach_Mucosa	HepG2_Hepatocellular_Carcinoma
Fetal_Brain_Male	CD19_Primary_Cells_Peripheral_UW
Rectal_Mucosa.Donor_31	Fetal_Muscle_Leg
CD4pp_CD25__Th_Primary_Cells	HUES64_Cell_Line
Fetal_Heart	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Ovary	Breast_vHMEC
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
Placenta_Amnion	iPS_20b_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Fetal_Brain_Female
Colonic_Mucosa	4star
Duodenum_Smooth_Muscle	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD8_Memory_Primary_Cells	Brain_Anterior_Caudate
Skeletal_Muscle_Male	Brain_Germinal_Matrix
CD4_Memory_Primary_Cells	Brain_Cingulate_Gyrus
CD3_Primary_Cells_Peripheral_UW	Brain_Inferior_Temporal_Lobe
CD3_Primary_Cells_Cord_BI	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD19_Primary_Cells_Cord_BI	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Germinal_Matrix	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Brain_Cingulate_Gyrus	Brain_Hippocampus_Middle
Skeletal_Muscle_Female	Brain_Angular_Gyrus
Brain_Substantia_Nigra	CD3_Primary_Cells_Cord_BI
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
CD15_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
Brain_Inferior_Temporal_Lobe	CD34_Primary_Cells
CD4_Naive_Primary_Cells	Fetal_Muscle_Trunk
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	H1_Cell_Line
