(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Active_TSS	Genic_enhancers
Transcr_at_gene_5_and_3	Strong_transcription
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	Enhancers
Repressed_PolyComb	Weak_transcription
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Bivalent_Enhancer	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Strong_transcription	Repressed_PolyComb
Heterochromatin	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
