(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Weak_Repressed_PolyComb
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Bivalent_Enhancer
Weak_transcription	Bivalent_Poised_TSS
Weak_Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Active_TSS	Enhancers
ZNF_genes_and_repeats	Flanking_Active_TSS
Genic_enhancers	Active_TSS
Enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
Bivalent_Poised_TSS	Weak_transcription
Flanking_Active_TSS	Quiescent_Low
Bivalent_Enhancer	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Heterochromatin
Quiescent_Low	Strong_transcription
