(New) Cell Type	(Old) Cell Type
Fetal_Stomach	Fetal_Stomach
CD14_Primary_Cells	Fetal_Muscle_Trunk
Lung	Fetal_Muscle_Leg
Rectal_Mucosa.Donor_29	Fetal_Adrenal_Gland
Fetal_Muscle_Leg	Neurosphere_Cultured_Cells_Cortex_Derived
4star	Fetal_Intestine_Small
iPS_DF_19.11_Cell_Line	Lung
Fetal_Kidney	Fetal_Placenta
NHDF_Ad_Adult_Dermal_Fibroblasts	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Adrenal_Gland	Stomach_Mucosa
Adult_Liver	Sigmoid_Colon
CD3_Primary_Cells_Peripheral_UW	Fetal_Intestine_Large
Fetal_Muscle_Trunk	IMR90_Cell_Line
Breast_Myoepithelial_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Right_Ventricle	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Placenta_Amnion
CD4pp_CD25__Th_Primary_Cells	Gastric
Pancreas	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Stomach_Mucosa	4star
CD56_Primary_Cells	iPS_DF_6.9_Cell_Line
Fetal_Placenta	Pancreas
CD8_Naive_Primary_Cells	Fetal_Kidney
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Lung
iPS_DF_6.9_Cell_Line	Small_Intestine
Spleen	Esophagus
CD4_Memory_Primary_Cells	Colon_Smooth_Muscle
Fetal_Thymus	Right_Ventricle
Gastric	NHLF_Lung_Fibroblasts
Skeletal_Muscle_Female	Brain_Mid_Frontal_Lobe
Fetal_Heart	Left_Ventricle
Right_Atrium	H1_Cell_Line
Stomach_Smooth_Muscle	Brain_Angular_Gyrus
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Colonic_Mucosa
H1_Cell_Line	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Colonic_Mucosa	H9_Cell_Line
Esophagus	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Adipose_Nuclei	Fetal_Brain_Male
Skeletal_Muscle_Male	Rectal_Smooth_Muscle
Fetal_Lung	Brain_Hippocampus_Middle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Cingulate_Gyrus
Placenta_Amnion	H9_Derived_Neuron_Cultured_Cells
Fetal_Intestine_Large	Brain_Substantia_Nigra
Brain_Anterior_Caudate	Brain_Germinal_Matrix
Fetal_Brain_Male	iPS_15b_Cell_Line
H9_Derived_Neuron_Cultured_Cells	Psoas_Muscle
CD8_Memory_Primary_Cells	Brain_Inferior_Temporal_Lobe
Neurosphere_Cultured_Cells_Cortex_Derived	H1_Derived_Mesenchymal_Stem_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Brain_Inferior_Temporal_Lobe	Adipose_Nuclei
HepG2_Hepatocellular_Carcinoma	Fetal_Brain_Female
Brain_Mid_Frontal_Lobe	Mobilized_CD34_Primary_Cells_Female
CD34_Primary_Cells	Fetal_Thymus
Brain_Cingulate_Gyrus	Duodenum_Smooth_Muscle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Rectal_Mucosa.Donor_31
Brain_Substantia_Nigra	Ovary
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Anterior_Caudate
Duodenum_Mucosa	Aorta
Rectal_Mucosa.Donor_31	Pancreatic_Islets
CD4_Naive_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Thymus	Breast_vHMEC
Peripheral_Blood_Mononuclear_Primary_Cells	HUES48_Cell_Line
CD19_Primary_Cells_Peripheral_UW	iPS_18_Cell_Line
Brain_Hippocampus_Middle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Brain_Germinal_Matrix	Thymus
Rectal_Smooth_Muscle	CD34_Primary_Cells
Aorta	ES_I3_Cell_Line
Brain_Angular_Gyrus	HUES64_Cell_Line
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Rectal_Mucosa.Donor_29
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Duodenum_Mucosa
H1_Derived_Mesenchymal_Stem_Cells	CD14_Primary_Cells
CD34_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Mobilized_CD34_Primary_Cells_Female	CD34_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	HMEC_Mammary_Epithelial
CD19_Primary_Cells_Cord_BI	CD19_Primary_Cells_Peripheral_UW
Fetal_Intestine_Small	Osteoblasts
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	NH_A_Astrocytes
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Skeletal_Muscle_Female
IMR90_Cell_Line	HUES6_Cell_Line
Ovary	CD4_Memory_Primary_Cells
Fetal_Brain_Female	Breast_Myoepithelial_Cells
Mobilized_CD34_Primary_Cells_Male	NHDF_Ad_Adult_Dermal_Fibroblasts
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Stomach_Smooth_Muscle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	HSMM_Skeletal_Muscle_Myoblasts
CD3_Primary_Cells_Cord_BI	Spleen
ES_WA7_Cell_Line	CD8_Naive_Primary_Cells
Left_Ventricle	CD56_Primary_Cells
H9_Cell_Line	CD3_Primary_Cells_Peripheral_UW
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	iPS_20b_Cell_Line
Monocytes_CD14pp_RO01746	CD4pp_CD25__Th_Primary_Cells
Sigmoid_Colon	Skeletal_Muscle_Male
HMEC_Mammary_Epithelial	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
iPS_15b_Cell_Line	CD8_Memory_Primary_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Adult_Liver
Duodenum_Smooth_Muscle	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Colon_Smooth_Muscle	NHEK_Epidermal_Keratinocytes
NHLF_Lung_Fibroblasts	HUVEC_Umbilical_Vein_Endothelial_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Muscle_Satellite_Cultured_Cells
CD15_Primary_Cells	Fetal_Heart
NH_A_Astrocytes	HepG2_Hepatocellular_Carcinoma
HUES6_Cell_Line	Right_Atrium
NHEK_Epidermal_Keratinocytes	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
GM12878_Lymphoblastoid	iPS_DF_19.11_Cell_Line
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
ES_I3_Cell_Line	CD4_Naive_Primary_Cells
Psoas_Muscle	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Osteoblasts	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Dnd41_TCell_Leukemia	CD3_Primary_Cells_Cord_BI
HSMM_Skeletal_Muscle_Myoblasts	Mobilized_CD34_Primary_Cells_Male
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD15_Primary_Cells
Muscle_Satellite_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	HeLa_S3_Cervical_Carcinoma
K562_Leukemia	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD19_Primary_Cells_Cord_BI
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
HeLa_S3_Cervical_Carcinoma	Monocytes_CD14pp_RO01746
Small_Intestine	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
iPS_18_Cell_Line	Dnd41_TCell_Leukemia
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
iPS_20b_Cell_Line	K562_Leukemia
HUES48_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Pancreatic_Islets	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Breast_vHMEC	GM12878_Lymphoblastoid
HUES64_Cell_Line	ES_WA7_Cell_Line
