(New) Cell Type	(Old) Cell Type
Breast_vHMEC	Breast_vHMEC
IMR90_Cell_Line	CD8_Memory_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Thymus
CD3_Primary_Cells_Peripheral_UW	NHDF_Ad_Adult_Dermal_Fibroblasts
Breast_Myoepithelial_Cells	Colonic_Mucosa
Fetal_Muscle_Leg	Osteoblasts
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Placenta_Amnion
CD19_Primary_Cells_Cord_BI	Rectal_Mucosa.Donor_29
iPS_18_Cell_Line	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Muscle_Satellite_Cultured_Cells
Fetal_Adrenal_Gland	HSMM_Skeletal_Muscle_Myoblasts
GM12878_Lymphoblastoid	NHLF_Lung_Fibroblasts
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD34_Cultured_Cells	CD4_Memory_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Rectal_Mucosa.Donor_31
HSMM_Skeletal_Muscle_Myoblasts	CD4_Naive_Primary_Cells
Fetal_Muscle_Trunk	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Skeletal_Muscle_Female	CD4pp_CD25pp_CD127__Treg_Primary_Cells
HUES48_Cell_Line	NH_A_Astrocytes
Left_Ventricle	Stomach_Mucosa
Fetal_Intestine_Small	Gastric
NH_A_Astrocytes	Pancreas
CD56_Primary_Cells	CD56_Primary_Cells
Fetal_Intestine_Large	NHEK_Epidermal_Keratinocytes
Fetal_Stomach	Rectal_Smooth_Muscle
HMEC_Mammary_Epithelial	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Esophagus
CD3_Primary_Cells_Cord_BI	Fetal_Heart
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Thymus
Fetal_Placenta	Spleen
Fetal_Thymus	Lung
Osteoblasts	Aorta
HUES6_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Colon_Smooth_Muscle
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_DF_6.9_Cell_Line
iPS_20b_Cell_Line	CD8_Naive_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
HUES64_Cell_Line	HMEC_Mammary_Epithelial
Adipose_Nuclei	Psoas_Muscle
Mobilized_CD34_Primary_Cells_Male	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Adult_Liver	Right_Ventricle
NHDF_Ad_Adult_Dermal_Fibroblasts	CD3_Primary_Cells_Cord_BI
H1_BMP4_Derived_Trophoblast_Cultured_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
4star	Fetal_Placenta
HepG2_Hepatocellular_Carcinoma	ES_WA7_Cell_Line
CD19_Primary_Cells_Peripheral_UW	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	Ovary
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
H1_Cell_Line	Fetal_Kidney
Duodenum_Mucosa	K562_Leukemia
CD34_Primary_Cells	Skeletal_Muscle_Female
CD14_Primary_Cells	Duodenum_Mucosa
A549_EtOH_0.02pct_Lung_Carcinoma	Right_Atrium
Fetal_Lung	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Skeletal_Muscle_Male	CD4pp_CD25__Th_Primary_Cells
Monocytes_CD14pp_RO01746	Brain_Angular_Gyrus
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Mid_Frontal_Lobe
Mobilized_CD34_Primary_Cells_Female	HeLa_S3_Cervical_Carcinoma
Duodenum_Smooth_Muscle	Small_Intestine
Rectal_Mucosa.Donor_31	Skeletal_Muscle_Male
Brain_Hippocampus_Middle	H1_Derived_Mesenchymal_Stem_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	IMR90_Cell_Line
Neurosphere_Cultured_Cells_Cortex_Derived	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
K562_Leukemia	Sigmoid_Colon
Muscle_Satellite_Cultured_Cells	Brain_Substantia_Nigra
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Left_Ventricle
NHEK_Epidermal_Keratinocytes	GM12878_Lymphoblastoid
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD15_Primary_Cells	Brain_Cingulate_Gyrus
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Brain_Male
