(New) Cell Type	(Old) Cell Type
Fetal_Intestine_Small	Fetal_Intestine_Small
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Intestine_Large
Lung	Fetal_Stomach
Right_Ventricle	Fetal_Adrenal_Gland
Colonic_Mucosa	Sigmoid_Colon
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Stomach_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Neurosphere_Cultured_Cells_Cortex_Derived
Esophagus	Lung
Placenta_Amnion	Fetal_Placenta
Skeletal_Muscle_Male	Fetal_Muscle_Trunk
Brain_Germinal_Matrix	Fetal_Muscle_Leg
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Placenta_Amnion
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H1_BMP4_Derived_Trophoblast_Cultured_Cells
4star	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Spleen	Gastric
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Esophagus
Peripheral_Blood_Mononuclear_Primary_Cells	Pancreas
Stomach_Smooth_Muscle	Colonic_Mucosa
Fetal_Heart	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	4star
Fetal_Muscle_Trunk	iPS_DF_6.9_Cell_Line
Duodenum_Mucosa	Rectal_Mucosa.Donor_31
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Duodenum_Mucosa
CD3_Primary_Cells_Peripheral_UW	IMR90_Cell_Line
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Right_Ventricle
Psoas_Muscle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Thymus	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Skeletal_Muscle_Female	Brain_Mid_Frontal_Lobe
iPS_DF_19.11_Cell_Line	iPS_15b_Cell_Line
Rectal_Mucosa.Donor_29	H1_Cell_Line
Pancreas	Colon_Smooth_Muscle
Fetal_Placenta	H9_Cell_Line
iPS_15b_Cell_Line	NHLF_Lung_Fibroblasts
Fetal_Thymus	Fetal_Lung
HepG2_Hepatocellular_Carcinoma	Fetal_Kidney
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Left_Ventricle
CD34_Cultured_Cells	Rectal_Smooth_Muscle
Fetal_Brain_Female	Brain_Cingulate_Gyrus
CD19_Primary_Cells_Peripheral_UW	Brain_Angular_Gyrus
Brain_Mid_Frontal_Lobe	Rectal_Mucosa.Donor_29
Fetal_Adrenal_Gland	Psoas_Muscle
CD15_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD56_Primary_Cells	Brain_Germinal_Matrix
Monocytes_CD14pp_RO01746	Brain_Hippocampus_Middle
Gastric	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD34_Primary_Cells	Duodenum_Smooth_Muscle
Fetal_Stomach	H9_Derived_Neuron_Cultured_Cells
Adipose_Nuclei	Brain_Inferior_Temporal_Lobe
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Brain_Female
NHLF_Lung_Fibroblasts	Mobilized_CD34_Primary_Cells_Female
CD4pp_CD25__Th_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Brain_Male
Right_Atrium	Brain_Substantia_Nigra
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Adult_Liver	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Brain_Male	Fetal_Thymus
Brain_Cingulate_Gyrus	Breast_vHMEC
Brain_Inferior_Temporal_Lobe	Brain_Anterior_Caudate
Rectal_Mucosa.Donor_31	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Stomach_Mucosa	Thymus
H1_Cell_Line	CD14_Primary_Cells
Brain_Hippocampus_Middle	HUES64_Cell_Line
Left_Ventricle	Adipose_Nuclei
Brain_Anterior_Caudate	HMEC_Mammary_Epithelial
CD19_Primary_Cells_Cord_BI	iPS_18_Cell_Line
Fetal_Muscle_Leg	HUES48_Cell_Line
Mobilized_CD34_Primary_Cells_Female	Ovary
Osteoblasts	CD34_Cultured_Cells
CD14_Primary_Cells	ES_I3_Cell_Line
Rectal_Smooth_Muscle	HepG2_Hepatocellular_Carcinoma
IMR90_Cell_Line	HUES6_Cell_Line
Fetal_Intestine_Large	Breast_Myoepithelial_Cells
Brain_Angular_Gyrus	CD34_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Aorta
Mobilized_CD34_Primary_Cells_Male	Small_Intestine
HMEC_Mammary_Epithelial	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
HUES6_Cell_Line	NHEK_Epidermal_Keratinocytes
Duodenum_Smooth_Muscle	Skeletal_Muscle_Female
Neurosphere_Cultured_Cells_Cortex_Derived	Spleen
NH_A_Astrocytes	Pancreatic_Islets
Aorta	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	iPS_20b_Cell_Line
Sigmoid_Colon	Adult_Liver
H9_Derived_Neuron_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
CD4_Naive_Primary_Cells	CD56_Primary_Cells
CD8_Memory_Primary_Cells	NH_A_Astrocytes
Dnd41_TCell_Leukemia	HSMM_Skeletal_Muscle_Myoblasts
CD3_Primary_Cells_Cord_BI	CD4_Memory_Primary_Cells
iPS_20b_Cell_Line	Osteoblasts
Breast_Myoepithelial_Cells	CD8_Naive_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__Th_Primary_Cells
Brain_Substantia_Nigra	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Stomach_Smooth_Muscle
NHEK_Epidermal_Keratinocytes	Skeletal_Muscle_Male
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4_Memory_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Colon_Smooth_Muscle	CD8_Memory_Primary_Cells
Muscle_Satellite_Cultured_Cells	Muscle_Satellite_Cultured_Cells
Pancreatic_Islets	iPS_DF_19.11_Cell_Line
GM12878_Lymphoblastoid	HeLa_S3_Cervical_Carcinoma
Fetal_Lung	HUVEC_Umbilical_Vein_Endothelial_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Right_Atrium
Ovary	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HeLa_S3_Cervical_Carcinoma	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
H9_Cell_Line	Mobilized_CD34_Primary_Cells_Male
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4_Naive_Primary_Cells
iPS_18_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD15_Primary_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD8_Naive_Primary_Cells	CD3_Primary_Cells_Cord_BI
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Monocytes_CD14pp_RO01746
