(New) Cell Type	(Old) Cell Type
Small_Intestine	Small_Intestine
Colon_Smooth_Muscle	Fetal_Adrenal_Gland
Psoas_Muscle	Sigmoid_Colon
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Muscle_Trunk
Neurosphere_Cultured_Cells_Cortex_Derived	Fetal_Muscle_Leg
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
NHLF_Lung_Fibroblasts	Mobilized_CD34_Primary_Cells_Female
Fetal_Stomach	Duodenum_Smooth_Muscle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Colonic_Mucosa
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Fetal_Intestine_Large
Brain_Germinal_Matrix	Mobilized_CD34_Primary_Cells_Male
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Adrenal_Gland	Thymus
HSMM_Skeletal_Muscle_Myoblasts	CD4pp_CD25__Th_Primary_Cells
Fetal_Thymus	Fetal_Placenta
Rectal_Mucosa.Donor_31	Esophagus
Fetal_Muscle_Leg	Fetal_Stomach
Thymus	Fetal_Intestine_Small
iPS_DF_19.11_Cell_Line	Duodenum_Mucosa
Osteoblasts	Right_Atrium
Mobilized_CD34_Primary_Cells_Female	Placenta_Amnion
Lung	CD56_Primary_Cells
Rectal_Smooth_Muscle	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Spleen	Rectal_Mucosa.Donor_31
Colonic_Mucosa	CD34_Cultured_Cells
Fetal_Brain_Female	CD8_Naive_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Brain_Mid_Frontal_Lobe	Stomach_Mucosa
NHEK_Epidermal_Keratinocytes	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Esophagus	Spleen
Duodenum_Mucosa	CD19_Primary_Cells_Peripheral_UW
Fetal_Muscle_Trunk	CD4_Naive_Primary_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Rectal_Mucosa.Donor_29
Breast_Myoepithelial_Cells	CD3_Primary_Cells_Peripheral_UW
Duodenum_Smooth_Muscle	CD4_Memory_Primary_Cells
Fetal_Intestine_Large	Left_Ventricle
Mobilized_CD34_Primary_Cells_Male	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Placenta_Amnion	HUVEC_Umbilical_Vein_Endothelial_Cells
4star	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Fetal_Placenta	Fetal_Thymus
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	HUES6_Cell_Line
Fetal_Intestine_Small	HMEC_Mammary_Epithelial
Brain_Hippocampus_Middle	Monocytes_CD14pp_RO01746
NH_A_Astrocytes	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD14_Primary_Cells
Left_Ventricle	Breast_vHMEC
Monocytes_CD14pp_RO01746	CD8_Memory_Primary_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	Skeletal_Muscle_Female
CD4pp_CD25__Th_Primary_Cells	Adipose_Nuclei
Stomach_Mucosa	Psoas_Muscle
IMR90_Cell_Line	CD34_Primary_Cells
Adipose_Nuclei	Colon_Smooth_Muscle
CD3_Primary_Cells_Peripheral_UW	Adult_Liver
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD3_Primary_Cells_Cord_BI
Right_Ventricle	Lung
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
A549_EtOH_0.02pct_Lung_Carcinoma	Neurosphere_Cultured_Cells_Cortex_Derived
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	NH_A_Astrocytes
Skeletal_Muscle_Male	Skeletal_Muscle_Male
Sigmoid_Colon	NHEK_Epidermal_Keratinocytes
CD3_Primary_Cells_Cord_BI	Rectal_Smooth_Muscle
H9_Derived_Neuron_Cultured_Cells	NHLF_Lung_Fibroblasts
CD34_Cultured_Cells	CD19_Primary_Cells_Cord_BI
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Muscle_Satellite_Cultured_Cells
Skeletal_Muscle_Female	GM12878_Lymphoblastoid
Brain_Cingulate_Gyrus	HSMM_Skeletal_Muscle_Myoblasts
Aorta	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD56_Primary_Cells	IMR90_Cell_Line
CD8_Naive_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Ovary
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD15_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Brain_Hippocampus_Middle
Brain_Inferior_Temporal_Lobe	CD15_Primary_Cells
CD34_Primary_Cells	iPS_DF_19.11_Cell_Line
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	iPS_18_Cell_Line
H1_Cell_Line	H1_Cell_Line
iPS_DF_6.9_Cell_Line	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Right_Atrium	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD14_Primary_Cells	Brain_Substantia_Nigra
Dnd41_TCell_Leukemia	Brain_Germinal_Matrix
Stomach_Smooth_Muscle	Brain_Mid_Frontal_Lobe
Brain_Anterior_Caudate	Fetal_Lung
HMEC_Mammary_Epithelial	HUES64_Cell_Line
CD19_Primary_Cells_Cord_BI	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Angular_Gyrus	Right_Ventricle
CD19_Primary_Cells_Peripheral_UW	Fetal_Heart
Ovary	H9_Derived_Neuron_Cultured_Cells
Pancreas	Brain_Inferior_Temporal_Lobe
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	4star
Rectal_Mucosa.Donor_29	A549_EtOH_0.02pct_Lung_Carcinoma
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	iPS_DF_6.9_Cell_Line
Adult_Liver	Brain_Cingulate_Gyrus
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
Brain_Substantia_Nigra	Osteoblasts
HUVEC_Umbilical_Vein_Endothelial_Cells	Brain_Angular_Gyrus
Muscle_Satellite_Cultured_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
HepG2_Hepatocellular_Carcinoma	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Gastric	Brain_Anterior_Caudate
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
ES_WA7_Cell_Line	Pancreatic_Islets
Breast_vHMEC	Fetal_Brain_Male
Pancreatic_Islets	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD4_Memory_Primary_Cells	HUES48_Cell_Line
