(New) Cell Type	(Old) Cell Type
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Colonic_Mucosa
Mobilized_CD34_Primary_Cells_Male	iPS_DF_6.9_Cell_Line
Fetal_Lung	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Rectal_Mucosa.Donor_31	Placenta_Amnion
A549_EtOH_0.02pct_Lung_Carcinoma	HUES64_Cell_Line
Fetal_Brain_Male	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	iPS_20b_Cell_Line
Small_Intestine	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	H1_Cell_Line
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Stomach_Mucosa
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUES48_Cell_Line
CD8_Naive_Primary_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	HUES6_Cell_Line
4star	Brain_Germinal_Matrix
HUES64_Cell_Line	Fetal_Lung
NHLF_Lung_Fibroblasts	iPS_15b_Cell_Line
CD4pp_CD25__Th_Primary_Cells	iPS_18_Cell_Line
CD19_Primary_Cells_Cord_BI	Fetal_Muscle_Trunk
Placenta_Amnion	Neurosphere_Cultured_Cells_Cortex_Derived
Brain_Angular_Gyrus	CD4_Naive_Primary_Cells
Muscle_Satellite_Cultured_Cells	Fetal_Heart
Fetal_Kidney	HUVEC_Umbilical_Vein_Endothelial_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Fetal_Brain_Male
Monocytes_CD14pp_RO01746	CD4_Memory_Primary_Cells
Rectal_Mucosa.Donor_29	Colon_Smooth_Muscle
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Rectal_Smooth_Muscle
CD3_Primary_Cells_Cord_BI	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Brain_Substantia_Nigra	Small_Intestine
Right_Ventricle	CD8_Memory_Primary_Cells
Fetal_Muscle_Trunk	Fetal_Brain_Female
Osteoblasts	Brain_Substantia_Nigra
CD34_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Cingulate_Gyrus	Brain_Cingulate_Gyrus
Sigmoid_Colon	Fetal_Muscle_Leg
iPS_15b_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
K562_Leukemia	Dnd41_TCell_Leukemia
Stomach_Smooth_Muscle	CD34_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Mid_Frontal_Lobe
Psoas_Muscle	Brain_Hippocampus_Middle
HUES48_Cell_Line	CD8_Naive_Primary_Cells
Brain_Inferior_Temporal_Lobe	Duodenum_Smooth_Muscle
Skeletal_Muscle_Female	Adipose_Nuclei
HeLa_S3_Cervical_Carcinoma	CD19_Primary_Cells_Cord_BI
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Rectal_Mucosa.Donor_29
Duodenum_Smooth_Muscle	Brain_Inferior_Temporal_Lobe
Colon_Smooth_Muscle	Adult_Liver
CD8_Memory_Primary_Cells	Brain_Angular_Gyrus
CD4_Memory_Primary_Cells	Brain_Anterior_Caudate
Dnd41_TCell_Leukemia	CD19_Primary_Cells_Peripheral_UW
Brain_Mid_Frontal_Lobe	Gastric
Breast_vHMEC	Sigmoid_Colon
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	ES_I3_Cell_Line
ES_I3_Cell_Line	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Hippocampus_Middle	CD34_Primary_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	4star
CD19_Primary_Cells_Peripheral_UW	Fetal_Kidney
iPS_20b_Cell_Line	Fetal_Intestine_Small
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
H1_Cell_Line	CD4pp_CD25__Th_Primary_Cells
Left_Ventricle	Pancreatic_Islets
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Right_Ventricle
NHEK_Epidermal_Keratinocytes	Mobilized_CD34_Primary_Cells_Female
iPS_DF_6.9_Cell_Line	Duodenum_Mucosa
