(New) Cell Type	(Old) Cell Type
H1_Cell_Line	H1_Cell_Line
Duodenum_Mucosa	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Hippocampus_Middle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Skeletal_Muscle_Male	H9_Derived_Neuron_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	CD34_Cultured_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
4star	HUES6_Cell_Line
K562_Leukemia	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	4star
Fetal_Thymus	HUES64_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	HUES48_Cell_Line
A549_EtOH_0.02pct_Lung_Carcinoma	Mobilized_CD34_Primary_Cells_Male
Brain_Anterior_Caudate	iPS_20b_Cell_Line
Fetal_Lung	Duodenum_Mucosa
Fetal_Intestine_Large	Rectal_Mucosa.Donor_29
CD56_Primary_Cells	iPS_18_Cell_Line
CD19_Primary_Cells_Cord_BI	Dnd41_TCell_Leukemia
Adult_Liver	Mobilized_CD34_Primary_Cells_Female
CD19_Primary_Cells_Peripheral_UW	Fetal_Thymus
CD3_Primary_Cells_Cord_BI	Fetal_Placenta
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
Neurosphere_Cultured_Cells_Cortex_Derived	Monocytes_CD14pp_RO01746
HSMM_Skeletal_Muscle_Myoblasts	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD56_Primary_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4pp_CD25__Th_Primary_Cells
iPS_20b_Cell_Line	CD15_Primary_Cells
Skeletal_Muscle_Female	CD14_Primary_Cells
Brain_Substantia_Nigra	CD19_Primary_Cells_Peripheral_UW
iPS_18_Cell_Line	Fetal_Intestine_Large
HepG2_Hepatocellular_Carcinoma	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NHEK_Epidermal_Keratinocytes	Peripheral_Blood_Mononuclear_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Muscle_Trunk
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Duodenum_Smooth_Muscle	Adult_Liver
Fetal_Placenta	Fetal_Adrenal_Gland
Rectal_Mucosa.Donor_31	ES_WA7_Cell_Line
HUES48_Cell_Line	Neurosphere_Cultured_Cells_Cortex_Derived
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Duodenum_Smooth_Muscle
HUES64_Cell_Line	Fetal_Muscle_Leg
iPS_15b_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Adipose_Nuclei	H9_Cell_Line
Muscle_Satellite_Cultured_Cells	Adipose_Nuclei
Fetal_Muscle_Trunk	Sigmoid_Colon
Brain_Inferior_Temporal_Lobe	Breast_Myoepithelial_Cells
Breast_Myoepithelial_Cells	Rectal_Mucosa.Donor_31
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Brain_Female
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Thymus
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_15b_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	IMR90_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD3_Primary_Cells_Cord_BI
Fetal_Muscle_Leg	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Breast_vHMEC	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
HMEC_Mammary_Epithelial	Stomach_Smooth_Muscle
CD15_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Rectal_Mucosa.Donor_29	iPS_DF_6.9_Cell_Line
Osteoblasts	Fetal_Stomach
Dnd41_TCell_Leukemia	Brain_Germinal_Matrix
NH_A_Astrocytes	HepG2_Hepatocellular_Carcinoma
HUES6_Cell_Line	GM12878_Lymphoblastoid
Stomach_Smooth_Muscle	Fetal_Intestine_Small
Colon_Smooth_Muscle	Osteoblasts
CD34_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD34_Primary_Cells	ES_I3_Cell_Line
Brain_Cingulate_Gyrus	Skeletal_Muscle_Female
Mobilized_CD34_Primary_Cells_Male	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
IMR90_Cell_Line	Left_Ventricle
Mobilized_CD34_Primary_Cells_Female	CD19_Primary_Cells_Cord_BI
Brain_Germinal_Matrix	HSMM_Skeletal_Muscle_Myoblasts
CD3_Primary_Cells_Peripheral_UW	Fetal_Lung
Fetal_Adrenal_Gland	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	A549_EtOH_0.02pct_Lung_Carcinoma
Fetal_Intestine_Small	Colonic_Mucosa
GM12878_Lymphoblastoid	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	NHEK_Epidermal_Keratinocytes
ES_I3_Cell_Line	Lung
Monocytes_CD14pp_RO01746	CD34_Primary_Cells
CD14_Primary_Cells	Brain_Anterior_Caudate
Fetal_Stomach	Fetal_Kidney
HUVEC_Umbilical_Vein_Endothelial_Cells	Rectal_Smooth_Muscle
