(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Quiescent_Low
Heterochromatin	Heterochromatin
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Active_TSS	Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Enhancer
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Weak_Repressed_PolyComb	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Enhancers
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Quiescent_Low	Strong_transcription
