(New) Chromatin State	(Old) Chromatin State
Enhancers	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Weak_transcription
Genic_enhancers	Strong_transcription
Transcr_at_gene_5_and_3	Heterochromatin
Repressed_PolyComb	Genic_enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Active_TSS	Flanking_Bivalent_TSS_Enh
Heterochromatin	Enhancers
Bivalent_Enhancer	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Strong_transcription	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Weak_transcription	Active_TSS
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
