(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Enhancers	Flanking_Active_TSS
Genic_enhancers	Active_TSS
Flanking_Active_TSS	Genic_enhancers
ZNF_genes_and_repeats	Enhancers
Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Repressed_PolyComb	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Weak_transcription
Heterochromatin	Strong_transcription
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
