(New) Chromatin State	(Old) Chromatin State
Enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Active_TSS
Genic_enhancers	Genic_enhancers
ZNF_genes_and_repeats	Flanking_Active_TSS
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Bivalent_Enhancer
Active_TSS	Bivalent_Poised_TSS
Heterochromatin	Strong_transcription
Bivalent_Enhancer	Repressed_PolyComb
Bivalent_Poised_TSS	Enhancers
Strong_transcription	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Weak_transcription
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
