(New) Cell Type	(Old) Cell Type
Peripheral_Blood_Mononuclear_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Rectal_Smooth_Muscle	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Colon_Smooth_Muscle	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Brain_Anterior_Caudate	CD4pp_CD25__Th_Primary_Cells
Adult_Liver	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Substantia_Nigra	CD8_Memory_Primary_Cells
Small_Intestine	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Gastric	CD8_Naive_Primary_Cells
CD8_Naive_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4_Naive_Primary_Cells
Brain_Mid_Frontal_Lobe	CD4pp_CD25pp_CD127__Treg_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD56_Primary_Cells
NHLF_Lung_Fibroblasts	CD3_Primary_Cells_Peripheral_UW
Spleen	CD4_Memory_Primary_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Psoas_Muscle	CD3_Primary_Cells_Cord_BI
Right_Ventricle	CD34_Cultured_Cells
Left_Ventricle	Mobilized_CD34_Primary_Cells_Female
Right_Atrium	Colonic_Mucosa
Placenta_Amnion	Mobilized_CD34_Primary_Cells_Male
Rectal_Mucosa.Donor_31	Rectal_Smooth_Muscle
iPS_DF_19.11_Cell_Line	Duodenum_Smooth_Muscle
Brain_Cingulate_Gyrus	Duodenum_Mucosa
Brain_Inferior_Temporal_Lobe	CD34_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD19_Primary_Cells_Cord_BI
HSMM_Skeletal_Muscle_Myoblasts	Rectal_Mucosa.Donor_29
Lung	Colon_Smooth_Muscle
CD4_Naive_Primary_Cells	Esophagus
Rectal_Mucosa.Donor_29	Spleen
iPS_DF_6.9_Cell_Line	Sigmoid_Colon
H1_Derived_Mesenchymal_Stem_Cells	Ovary
Esophagus	CD14_Primary_Cells
CD34_Primary_Cells	Rectal_Mucosa.Donor_31
NH_A_Astrocytes	Brain_Angular_Gyrus
Duodenum_Smooth_Muscle	Placenta_Amnion
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Psoas_Muscle
Brain_Angular_Gyrus	Brain_Substantia_Nigra
Ovary	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Hippocampus_Middle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Thymus
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Monocytes_CD14pp_RO01746
Osteoblasts	Adipose_Nuclei
CD8_Memory_Primary_Cells	Brain_Mid_Frontal_Lobe
GM12878_Lymphoblastoid	Brain_Anterior_Caudate
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Brain_Inferior_Temporal_Lobe
Stomach_Smooth_Muscle	Stomach_Mucosa
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Thymus
CD4_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Cingulate_Gyrus
Sigmoid_Colon	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Stomach_Mucosa	Stomach_Smooth_Muscle
Thymus	Fetal_Intestine_Small
Aorta	Skeletal_Muscle_Female
CD19_Primary_Cells_Cord_BI	HMEC_Mammary_Epithelial
Muscle_Satellite_Cultured_Cells	Right_Ventricle
Adipose_Nuclei	iPS_DF_6.9_Cell_Line
Brain_Hippocampus_Middle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Brain_Germinal_Matrix	Fetal_Intestine_Large
Fetal_Intestine_Large	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Duodenum_Mucosa	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
