(New) Cell Type	(Old) Cell Type
iPS_20b_Cell_Line	iPS_20b_Cell_Line
Duodenum_Smooth_Muscle	Adipose_Nuclei
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mobilized_CD34_Primary_Cells_Male
A549_EtOH_0.02pct_Lung_Carcinoma	Mobilized_CD34_Primary_Cells_Female
Right_Atrium	CD34_Primary_Cells
Brain_Anterior_Caudate	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Inferior_Temporal_Lobe	Neurosphere_Cultured_Cells_Cortex_Derived
Brain_Hippocampus_Middle	CD34_Cultured_Cells
Fetal_Muscle_Trunk	CD4pp_CD25__Th_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Brain_Female	iPS_18_Cell_Line
Thymus	H1_Cell_Line
Sigmoid_Colon	HUVEC_Umbilical_Vein_Endothelial_Cells
Fetal_Stomach	HUES64_Cell_Line
Fetal_Placenta	H9_Derived_Neuron_Cultured_Cells
Brain_Mid_Frontal_Lobe	Fetal_Adrenal_Gland
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HUES48_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	CD14_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Fetal_Muscle_Leg
Rectal_Smooth_Muscle	Fetal_Thymus
Skeletal_Muscle_Male	CD19_Primary_Cells_Cord_BI
K562_Leukemia	CD56_Primary_Cells
NHLF_Lung_Fibroblasts	HUES6_Cell_Line
CD8_Memory_Primary_Cells	Fetal_Stomach
Brain_Cingulate_Gyrus	Dnd41_TCell_Leukemia
Brain_Substantia_Nigra	Adult_Liver
H1_BMP4_Derived_Trophoblast_Cultured_Cells	iPS_15b_Cell_Line
Fetal_Muscle_Leg	Skeletal_Muscle_Female
HMEC_Mammary_Epithelial	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Fetal_Intestine_Small	Fetal_Placenta
Breast_Myoepithelial_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Thymus	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Colonic_Mucosa	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
IMR90_Cell_Line	Peripheral_Blood_Mononuclear_Primary_Cells
Right_Ventricle	CD3_Primary_Cells_Peripheral_UW
Brain_Angular_Gyrus	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Intestine_Large	CD15_Primary_Cells
CD56_Primary_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
HUES6_Cell_Line	ES_I3_Cell_Line
Stomach_Mucosa	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Adrenal_Gland	CD8_Naive_Primary_Cells
ES_I3_Cell_Line	Fetal_Muscle_Trunk
CD8_Naive_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Esophagus	Brain_Germinal_Matrix
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	HMEC_Mammary_Epithelial
iPS_DF_19.11_Cell_Line	Fetal_Intestine_Small
CD4_Naive_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Pancreatic_Islets	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Rectal_Mucosa.Donor_31
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Intestine_Large
Left_Ventricle	NH_A_Astrocytes
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Skeletal_Muscle_Female	Duodenum_Mucosa
GM12878_Lymphoblastoid	iPS_DF_19.11_Cell_Line
Duodenum_Mucosa	Breast_vHMEC
4star	Placenta_Amnion
Muscle_Satellite_Cultured_Cells	Fetal_Brain_Male
CD19_Primary_Cells_Peripheral_UW	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Dnd41_TCell_Leukemia	Stomach_Mucosa
CD3_Primary_Cells_Peripheral_UW	H9_Cell_Line
Fetal_Lung	NHEK_Epidermal_Keratinocytes
Ovary	Fetal_Lung
Spleen	Thymus
CD34_Cultured_Cells	iPS_DF_6.9_Cell_Line
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD3_Primary_Cells_Cord_BI
Stomach_Smooth_Muscle	4star
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Small_Intestine
NHEK_Epidermal_Keratinocytes	CD4_Memory_Primary_Cells
CD15_Primary_Cells	ES_WA7_Cell_Line
H1_Cell_Line	CD4_Naive_Primary_Cells
CD4_Memory_Primary_Cells	Sigmoid_Colon
Rectal_Mucosa.Donor_29	CD8_Memory_Primary_Cells
iPS_15b_Cell_Line	Right_Atrium
Psoas_Muscle	Osteoblasts
NH_A_Astrocytes	Skeletal_Muscle_Male
Rectal_Mucosa.Donor_31	Fetal_Brain_Female
Adult_Liver	Monocytes_CD14pp_RO01746
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	IMR90_Cell_Line
CD14_Primary_Cells	Muscle_Satellite_Cultured_Cells
Colon_Smooth_Muscle	Fetal_Heart
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Brain_Germinal_Matrix	Colonic_Mucosa
Adipose_Nuclei	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Neurosphere_Cultured_Cells_Cortex_Derived	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
iPS_18_Cell_Line	Fetal_Kidney
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
H9_Derived_Neuron_Cultured_Cells	Duodenum_Smooth_Muscle
HUES64_Cell_Line	Lung
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
HeLa_S3_Cervical_Carcinoma	H1_Derived_Mesenchymal_Stem_Cells
HepG2_Hepatocellular_Carcinoma	Colon_Smooth_Muscle
Lung	Rectal_Mucosa.Donor_29
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	NHLF_Lung_Fibroblasts
HSMM_Skeletal_Muscle_Myoblasts	Esophagus
Osteoblasts	Spleen
Peripheral_Blood_Mononuclear_Primary_Cells	Breast_Myoepithelial_Cells
H1_Derived_Mesenchymal_Stem_Cells	Brain_Hippocampus_Middle
Placenta_Amnion	HSMM_Skeletal_Muscle_Myoblasts
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Rectal_Smooth_Muscle
Fetal_Heart	Stomach_Smooth_Muscle
HUES48_Cell_Line	Brain_Cingulate_Gyrus
Mobilized_CD34_Primary_Cells_Female	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Left_Ventricle
CD4pp_CD25__Th_Primary_Cells	Brain_Mid_Frontal_Lobe
Fetal_Kidney	K562_Leukemia
H9_Cell_Line	HeLa_S3_Cervical_Carcinoma
Mobilized_CD34_Primary_Cells_Male	Brain_Inferior_Temporal_Lobe
CD19_Primary_Cells_Cord_BI	GM12878_Lymphoblastoid
Monocytes_CD14pp_RO01746	Psoas_Muscle
iPS_DF_6.9_Cell_Line	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD3_Primary_Cells_Cord_BI	H1_Derived_Neuronal_Progenitor_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Fetal_Brain_Male	Brain_Angular_Gyrus
Small_Intestine	Pancreas
Pancreas	Right_Ventricle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Brain_Substantia_Nigra
Gastric	Brain_Anterior_Caudate
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD34_Primary_Cells	Gastric
Breast_vHMEC	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	Aorta
ES_WA7_Cell_Line	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Aorta	Pancreatic_Islets
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Ovary
