(New) Cell Type	(Old) Cell Type
Colon_Smooth_Muscle	Colon_Smooth_Muscle
Stomach_Mucosa	Duodenum_Smooth_Muscle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Rectal_Smooth_Muscle
Duodenum_Smooth_Muscle	Esophagus
Placenta_Amnion	Spleen
Peripheral_Blood_Mononuclear_Primary_Cells	Stomach_Smooth_Muscle
Adipose_Nuclei	Placenta_Amnion
Fetal_Stomach	Stomach_Mucosa
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Colonic_Mucosa
Small_Intestine	H1_Derived_Neuronal_Progenitor_Cultured_Cells
ES_I3_Cell_Line	Psoas_Muscle
Duodenum_Mucosa	Right_Ventricle
iPS_DF_19.11_Cell_Line	Ovary
Psoas_Muscle	Skeletal_Muscle_Female
Pancreatic_Islets	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Aorta	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Skeletal_Muscle_Female	iPS_DF_19.11_Cell_Line
HUES64_Cell_Line	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Kidney	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
HUES48_Cell_Line	iPS_15b_Cell_Line
Brain_Angular_Gyrus	Lung
CD3_Primary_Cells_Peripheral_UW	Brain_Hippocampus_Middle
Fetal_Intestine_Large	Mobilized_CD34_Primary_Cells_Female
iPS_15b_Cell_Line	H9_Cell_Line
Fetal_Intestine_Small	Fetal_Muscle_Trunk
H1_Cell_Line	Brain_Substantia_Nigra
Rectal_Mucosa.Donor_31	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Ovary	Brain_Anterior_Caudate
Fetal_Muscle_Leg	Brain_Mid_Frontal_Lobe
Right_Ventricle	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Cingulate_Gyrus	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
K562_Leukemia	Rectal_Mucosa.Donor_29
Fetal_Placenta	Sigmoid_Colon
Brain_Hippocampus_Middle	CD4pp_CD25__Th_Primary_Cells
HUES6_Cell_Line	Brain_Angular_Gyrus
ES_WA7_Cell_Line	Adipose_Nuclei
NHLF_Lung_Fibroblasts	Adult_Liver
Rectal_Mucosa.Donor_29	Left_Ventricle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Adrenal_Gland	Duodenum_Mucosa
Breast_vHMEC	Fetal_Thymus
Brain_Inferior_Temporal_Lobe	HUES6_Cell_Line
HMEC_Mammary_Epithelial	Small_Intestine
