(New) Chromatin State	(Old) Chromatin State
Heterochromatin	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Heterochromatin
Repressed_PolyComb	Quiescent_Low
Strong_transcription	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Repressed_PolyComb
Weak_transcription	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
Active_TSS	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Active_TSS
Weak_Repressed_PolyComb	Flanking_Active_TSS
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Strong_transcription
Flanking_Bivalent_TSS_Enh	Weak_transcription
Quiescent_Low	Enhancers
