(New) Chromatin State	(Old) Chromatin State
Heterochromatin	ZNF_genes_and_repeats
Repressed_PolyComb	Heterochromatin
Strong_transcription	Quiescent_Low
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Repressed_PolyComb
Enhancers	Bivalent_Poised_TSS
Active_TSS	Weak_Repressed_PolyComb
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Weak_transcription	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Active_TSS
Weak_Repressed_PolyComb	Genic_enhancers
Bivalent_Poised_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Strong_transcription
Flanking_Bivalent_TSS_Enh	Enhancers
Quiescent_Low	Weak_transcription
