(New) Cell Type	(Old) Cell Type
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
H1_Derived_Mesenchymal_Stem_Cells	HMEC_Mammary_Epithelial
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	NHEK_Epidermal_Keratinocytes
Duodenum_Mucosa	Esophagus
Right_Ventricle	Placenta_Amnion
Pancreas	Ovary
H1_Cell_Line	Spleen
Adipose_Nuclei	Right_Ventricle
CD34_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
NHEK_Epidermal_Keratinocytes	Duodenum_Smooth_Muscle
Fetal_Intestine_Small	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Brain_Mid_Frontal_Lobe	Colonic_Mucosa
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Psoas_Muscle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
iPS_DF_19.11_Cell_Line	H9_Cell_Line
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Colon_Smooth_Muscle
Fetal_Intestine_Large	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Brain_Female	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Rectal_Mucosa.Donor_29	Lung
Stomach_Smooth_Muscle	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD15_Primary_Cells	iPS_DF_19.11_Cell_Line
GM12878_Lymphoblastoid	Breast_Myoepithelial_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Adult_Liver
Brain_Hippocampus_Middle	iPS_DF_6.9_Cell_Line
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Rectal_Smooth_Muscle
Skeletal_Muscle_Female	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Left_Ventricle	Brain_Substantia_Nigra
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Left_Ventricle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Brain_Hippocampus_Middle
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Breast_vHMEC	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD34_Cultured_Cells	CD4pp_CD25__Th_Primary_Cells
Brain_Inferior_Temporal_Lobe	Rectal_Mucosa.Donor_29
Peripheral_Blood_Mononuclear_Primary_Cells	Brain_Anterior_Caudate
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Muscle_Satellite_Cultured_Cells	Breast_vHMEC
Skeletal_Muscle_Male	Stomach_Smooth_Muscle
Duodenum_Smooth_Muscle	Brain_Mid_Frontal_Lobe
IMR90_Cell_Line	Brain_Angular_Gyrus
Colonic_Mucosa	4star
NH_A_Astrocytes	Duodenum_Mucosa
Esophagus	Mobilized_CD34_Primary_Cells_Female
Brain_Angular_Gyrus	CD4_Memory_Primary_Cells
Rectal_Mucosa.Donor_31	CD4_Naive_Primary_Cells
Monocytes_CD14pp_RO01746	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	Adipose_Nuclei
CD19_Primary_Cells_Cord_BI	CD8_Naive_Primary_Cells
Brain_Cingulate_Gyrus	Mobilized_CD34_Primary_Cells_Male
Fetal_Placenta	CD34_Primary_Cells
Gastric	Brain_Inferior_Temporal_Lobe
H9_Derived_Neuron_Cultured_Cells	Rectal_Mucosa.Donor_31
CD3_Primary_Cells_Cord_BI	CD8_Memory_Primary_Cells
Sigmoid_Colon	Brain_Cingulate_Gyrus
iPS_DF_6.9_Cell_Line	H1_Derived_Mesenchymal_Stem_Cells
Lung	ES_WA7_Cell_Line
Ovary	Fetal_Intestine_Small
Breast_Myoepithelial_Cells	Fetal_Intestine_Large
Brain_Substantia_Nigra	Stomach_Mucosa
Brain_Anterior_Caudate	NH_A_Astrocytes
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Sigmoid_Colon
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Right_Atrium	A549_EtOH_0.02pct_Lung_Carcinoma
CD4_Naive_Primary_Cells	CD34_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
CD56_Primary_Cells	HUES6_Cell_Line
Brain_Germinal_Matrix	H1_Cell_Line
Colon_Smooth_Muscle	Neurosphere_Cultured_Cells_Cortex_Derived
