(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Weak_transcription
ZNF_genes_and_repeats	Genic_enhancers
Flanking_Active_TSS	Bivalent_Enhancer
Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Active_TSS
Bivalent_Poised_TSS	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Strong_transcription
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Quiescent_Low
Quiescent_Low	Heterochromatin
