(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Genic_enhancers	Bivalent_Enhancer
Active_TSS	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Heterochromatin	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Active_TSS
Strong_transcription	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Enhancers
Flanking_Active_TSS	ZNF_genes_and_repeats
Weak_transcription	Heterochromatin
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
