(New) Cell Type	(Old) Cell Type
Dnd41_TCell_Leukemia	Dnd41_TCell_Leukemia
Fetal_Lung	Thymus
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD3_Primary_Cells_Cord_BI
Osteoblasts	CD4pp_CD25__Th_Primary_Cells
CD3_Primary_Cells_Cord_BI	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Fetal_Thymus
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
HeLa_S3_Cervical_Carcinoma	CD4_Naive_Primary_Cells
NHLF_Lung_Fibroblasts	CD8_Memory_Primary_Cells
NHEK_Epidermal_Keratinocytes	CD4_Memory_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
iPS_18_Cell_Line	CD3_Primary_Cells_Peripheral_UW
HSMM_Skeletal_Muscle_Myoblasts	Mobilized_CD34_Primary_Cells_Male
GM12878_Lymphoblastoid	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Muscle_Satellite_Cultured_Cells	CD8_Naive_Primary_Cells
Mobilized_CD34_Primary_Cells_Male	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD8_Memory_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4_Naive_Primary_Cells	CD34_Cultured_Cells
iPS_15b_Cell_Line	Mobilized_CD34_Primary_Cells_Female
HUVEC_Umbilical_Vein_Endothelial_Cells	GM12878_Lymphoblastoid
K562_Leukemia	CD56_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD19_Primary_Cells_Cord_BI
HUES64_Cell_Line	CD34_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Monocytes_CD14pp_RO01746
HUES48_Cell_Line	Peripheral_Blood_Mononuclear_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Duodenum_Mucosa
Colon_Smooth_Muscle	Rectal_Mucosa.Donor_29
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD19_Primary_Cells_Peripheral_UW
A549_EtOH_0.02pct_Lung_Carcinoma	K562_Leukemia
H9_Derived_Neuron_Cultured_Cells	CD15_Primary_Cells
NH_A_Astrocytes	Duodenum_Smooth_Muscle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD14_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	HeLa_S3_Cervical_Carcinoma
HMEC_Mammary_Epithelial	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Adult_Liver	HUES64_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
ES_I3_Cell_Line	Adipose_Nuclei
CD8_Naive_Primary_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD4_Memory_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
HUES6_Cell_Line	ES_I3_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Stomach_Mucosa	Fetal_Intestine_Small
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	HUES6_Cell_Line
Breast_vHMEC	Colonic_Mucosa
Fetal_Stomach	Rectal_Mucosa.Donor_31
HepG2_Hepatocellular_Carcinoma	Rectal_Smooth_Muscle
Adipose_Nuclei	NHEK_Epidermal_Keratinocytes
Monocytes_CD14pp_RO01746	iPS_15b_Cell_Line
Fetal_Brain_Male	Stomach_Smooth_Muscle
Right_Atrium	iPS_20b_Cell_Line
Fetal_Heart	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	NHLF_Lung_Fibroblasts
Fetal_Intestine_Small	H9_Derived_Neuron_Cultured_Cells
CD34_Primary_Cells	Brain_Anterior_Caudate
CD19_Primary_Cells_Cord_BI	Breast_Myoepithelial_Cells
IMR90_Cell_Line	Skeletal_Muscle_Female
Brain_Hippocampus_Middle	Osteoblasts
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
Neurosphere_Cultured_Cells_Cortex_Derived	Brain_Mid_Frontal_Lobe
Fetal_Adrenal_Gland	Skeletal_Muscle_Male
Breast_Myoepithelial_Cells	iPS_18_Cell_Line
Brain_Substantia_Nigra	NHDF_Ad_Adult_Dermal_Fibroblasts
Skeletal_Muscle_Male	Fetal_Intestine_Large
Fetal_Muscle_Trunk	Sigmoid_Colon
Skeletal_Muscle_Female	IMR90_Cell_Line
Mobilized_CD34_Primary_Cells_Female	Brain_Hippocampus_Middle
iPS_20b_Cell_Line	HUVEC_Umbilical_Vein_Endothelial_Cells
CD15_Primary_Cells	HUES48_Cell_Line
Rectal_Smooth_Muscle	Colon_Smooth_Muscle
CD34_Cultured_Cells	Muscle_Satellite_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Germinal_Matrix	Fetal_Kidney
CD4pp_CD25pp_CD127__Treg_Primary_Cells	HMEC_Mammary_Epithelial
Fetal_Muscle_Leg	H1_Cell_Line
Pancreatic_Islets	Brain_Inferior_Temporal_Lobe
Brain_Inferior_Temporal_Lobe	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	Brain_Cingulate_Gyrus
Rectal_Mucosa.Donor_31	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Brain_Mid_Frontal_Lobe	Fetal_Adrenal_Gland
Brain_Cingulate_Gyrus	Fetal_Brain_Female
Peripheral_Blood_Mononuclear_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
Brain_Anterior_Caudate	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
H1_Cell_Line	Spleen
Rectal_Mucosa.Donor_29	Fetal_Stomach
Brain_Angular_Gyrus	Pancreatic_Islets
Duodenum_Mucosa	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Duodenum_Smooth_Muscle	Fetal_Muscle_Leg
CD56_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Brain_Angular_Gyrus
Stomach_Smooth_Muscle	Small_Intestine
Fetal_Intestine_Large	Fetal_Muscle_Trunk
CD19_Primary_Cells_Peripheral_UW	Brain_Germinal_Matrix
4star	Stomach_Mucosa
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Brain_Female	Right_Atrium
Fetal_Thymus	Fetal_Lung
Small_Intestine	NH_A_Astrocytes
CD14_Primary_Cells	Adult_Liver
Fetal_Kidney	H9_Cell_Line
Thymus	Fetal_Placenta
Sigmoid_Colon	Breast_vHMEC
Right_Ventricle	Brain_Substantia_Nigra
Left_Ventricle	Neurosphere_Cultured_Cells_Cortex_Derived
iPS_DF_19.11_Cell_Line	Fetal_Brain_Male
Fetal_Placenta	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Psoas_Muscle	iPS_DF_19.11_Cell_Line
Ovary	Lung
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Psoas_Muscle
Placenta_Amnion	ES_WA7_Cell_Line
Colonic_Mucosa	Esophagus
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Right_Ventricle
H9_Cell_Line	iPS_DF_6.9_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Left_Ventricle
Pancreas	H1_Derived_Mesenchymal_Stem_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Pancreas
ES_WA7_Cell_Line	H1_BMP4_Derived_Trophoblast_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Heart
H1_Derived_Neuronal_Progenitor_Cultured_Cells	4star
Lung	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Esophagus	Aorta
Aorta	Ovary
Spleen	Gastric
Gastric	Placenta_Amnion
iPS_DF_6.9_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
