(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Active_TSS	Genic_enhancers
Repressed_PolyComb	Strong_transcription
Transcr_at_gene_5_and_3	Weak_transcription
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	Enhancers
Bivalent_Poised_TSS	Active_TSS
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Bivalent_Enhancer
Strong_transcription	Flanking_Bivalent_TSS_Enh
Heterochromatin	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
