(New) Cell Type	(Old) Cell Type
CD15_Primary_Cells	CD15_Primary_Cells
Skeletal_Muscle_Female	CD14_Primary_Cells
Adipose_Nuclei	Monocytes_CD14pp_RO01746
Fetal_Thymus	CD19_Primary_Cells_Peripheral_UW
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Fetal_Thymus
CD3_Primary_Cells_Peripheral_UW	Peripheral_Blood_Mononuclear_Primary_Cells
CD14_Primary_Cells	CD56_Primary_Cells
Fetal_Muscle_Trunk	CD19_Primary_Cells_Cord_BI
Fetal_Stomach	Thymus
Stomach_Smooth_Muscle	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Skeletal_Muscle_Male	CD8_Memory_Primary_Cells
Brain_Germinal_Matrix	CD8_Naive_Primary_Cells
Fetal_Placenta	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25__Th_Primary_Cells	CD4_Naive_Primary_Cells
Brain_Substantia_Nigra	CD4_Memory_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Brain_Hippocampus_Middle	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
iPS_DF_19.11_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Stomach_Mucosa	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Stomach_Mucosa
H9_Derived_Neuron_Cultured_Cells	GM12878_Lymphoblastoid
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD3_Primary_Cells_Cord_BI
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
CD34_Cultured_Cells	CD34_Cultured_Cells
CD56_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
4star	Right_Atrium
Esophagus	Sigmoid_Colon
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Placenta_Amnion
Sigmoid_Colon	Fetal_Intestine_Large
Colonic_Mucosa	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Small_Intestine
Right_Atrium	Fetal_Intestine_Small
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	NHLF_Lung_Fibroblasts
Fetal_Muscle_Leg	Fetal_Muscle_Leg
Breast_Myoepithelial_Cells	Rectal_Mucosa.Donor_31
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
Spleen	Breast_vHMEC
Right_Ventricle	Fetal_Stomach
Duodenum_Mucosa	H1_Derived_Neuronal_Progenitor_Cultured_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Fetal_Intestine_Small	Fetal_Muscle_Trunk
Fetal_Adrenal_Gland	Fetal_Adrenal_Gland
H1_Derived_Mesenchymal_Stem_Cells	Rectal_Mucosa.Donor_29
Lung	Colonic_Mucosa
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Dnd41_TCell_Leukemia
CD34_Primary_Cells	HUES64_Cell_Line
NH_A_Astrocytes	NHEK_Epidermal_Keratinocytes
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Esophagus
Peripheral_Blood_Mononuclear_Primary_Cells	iPS_18_Cell_Line
Left_Ventricle	H1_Cell_Line
NHEK_Epidermal_Keratinocytes	Fetal_Placenta
Pancreas	Colon_Smooth_Muscle
K562_Leukemia	CD34_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	IMR90_Cell_Line
Duodenum_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Female
Monocytes_CD14pp_RO01746	Adult_Liver
IMR90_Cell_Line	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Placenta_Amnion	NH_A_Astrocytes
CD8_Naive_Primary_Cells	Osteoblasts
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Duodenum_Mucosa
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Duodenum_Smooth_Muscle
Muscle_Satellite_Cultured_Cells	iPS_20b_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Psoas_Muscle
Brain_Inferior_Temporal_Lobe	NHDF_Ad_Adult_Dermal_Fibroblasts
Gastric	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Intestine_Large	HUES6_Cell_Line
Thymus	HSMM_Skeletal_Muscle_Myoblasts
Rectal_Mucosa.Donor_29	Left_Ventricle
CD4_Memory_Primary_Cells	Brain_Germinal_Matrix
Fetal_Brain_Female	Rectal_Smooth_Muscle
Neurosphere_Cultured_Cells_Cortex_Derived	Muscle_Satellite_Cultured_Cells
iPS_DF_6.9_Cell_Line	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Ovary	Fetal_Heart
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Right_Ventricle
Brain_Mid_Frontal_Lobe	HMEC_Mammary_Epithelial
CD19_Primary_Cells_Cord_BI	HUES48_Cell_Line
Aorta	iPS_DF_6.9_Cell_Line
Rectal_Mucosa.Donor_31	Brain_Substantia_Nigra
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Spleen
CD8_Memory_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
GM12878_Lymphoblastoid	Ovary
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD4_Naive_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Fetal_Lung	iPS_DF_19.11_Cell_Line
HMEC_Mammary_Epithelial	Skeletal_Muscle_Female
CD3_Primary_Cells_Cord_BI	H9_Derived_Neuron_Cultured_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Brain_Anterior_Caudate	4star
Mobilized_CD34_Primary_Cells_Female	Fetal_Brain_Female
H1_Cell_Line	Brain_Angular_Gyrus
Mobilized_CD34_Primary_Cells_Male	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Brain_Cingulate_Gyrus	Brain_Anterior_Caudate
Adult_Liver	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Osteoblasts	Brain_Mid_Frontal_Lobe
Brain_Angular_Gyrus	Lung
Breast_vHMEC	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Psoas_Muscle	ES_I3_Cell_Line
Rectal_Smooth_Muscle	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Colon_Smooth_Muscle	Fetal_Lung
HepG2_Hepatocellular_Carcinoma	H1_Derived_Mesenchymal_Stem_Cells
NHLF_Lung_Fibroblasts	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Brain_Inferior_Temporal_Lobe
Fetal_Brain_Male	K562_Leukemia
Small_Intestine	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Fetal_Heart	Fetal_Brain_Male
Dnd41_TCell_Leukemia	Brain_Cingulate_Gyrus
ES_WA7_Cell_Line	H9_Cell_Line
HSMM_Skeletal_Muscle_Myoblasts	Skeletal_Muscle_Male
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Aorta
HUES6_Cell_Line	A549_EtOH_0.02pct_Lung_Carcinoma
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Adipose_Nuclei
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Gastric
H9_Cell_Line	ES_WA7_Cell_Line
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Hippocampus_Middle
Fetal_Kidney	Breast_Myoepithelial_Cells
iPS_15b_Cell_Line	Pancreas
ES_I3_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Kidney
HeLa_S3_Cervical_Carcinoma	iPS_15b_Cell_Line
iPS_18_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Pancreatic_Islets
iPS_20b_Cell_Line	Stomach_Smooth_Muscle
HUES48_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Pancreatic_Islets	HepG2_Hepatocellular_Carcinoma
HUES64_Cell_Line	HeLa_S3_Cervical_Carcinoma
