(New) Chromatin State	(Old) Chromatin State
Active_TSS	Active_TSS
Flanking_Active_TSS	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Bivalent_Enhancer
Repressed_PolyComb	Enhancers
Bivalent_Enhancer	Repressed_PolyComb
Bivalent_Poised_TSS	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Weak_transcription
Heterochromatin	ZNF_genes_and_repeats
Strong_transcription	Weak_Repressed_PolyComb
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
