(New) Chromatin State	(Old) Chromatin State
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Repressed_PolyComb
Genic_enhancers	Active_TSS
Enhancers	Heterochromatin
ZNF_genes_and_repeats	Flanking_Active_TSS
Active_TSS	Transcr_at_gene_5_and_3
Repressed_PolyComb	Weak_Repressed_PolyComb
Heterochromatin	Genic_enhancers
Strong_transcription	Enhancers
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
