(New) Chromatin State	(Old) Chromatin State
Flanking_Bivalent_TSS_Enh	Bivalent_Enhancer
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Repressed_PolyComb
Flanking_Active_TSS	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Active_TSS	Active_TSS
Genic_enhancers	Weak_Repressed_PolyComb
Enhancers	Enhancers
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Repressed_PolyComb	ZNF_genes_and_repeats
Heterochromatin	Genic_enhancers
Strong_transcription	Heterochromatin
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
