(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Repressed_PolyComb
ZNF_genes_and_repeats	Heterochromatin
Flanking_Bivalent_TSS_Enh	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Active_TSS
Enhancers	Transcr_at_gene_5_and_3
Active_TSS	Weak_Repressed_PolyComb
Repressed_PolyComb	Flanking_Active_TSS
Heterochromatin	Genic_enhancers
Strong_transcription	Weak_transcription
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
