(New) Cell Type	(Old) Cell Type
Colon_Smooth_Muscle	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Fetal_Kidney	Breast_Myoepithelial_Cells
CD8_Naive_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Peripheral_Blood_Mononuclear_Primary_Cells	HUES6_Cell_Line
Rectal_Mucosa.Donor_29	Adult_Liver
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Fetal_Intestine_Small
Right_Ventricle	Fetal_Placenta
iPS_DF_6.9_Cell_Line	Adipose_Nuclei
ES_WA7_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Mid_Frontal_Lobe	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Thymus	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Gastric	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Angular_Gyrus	CD56_Primary_Cells
HeLa_S3_Cervical_Carcinoma	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Fetal_Muscle_Leg
Stomach_Mucosa	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Small_Intestine	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	HUES64_Cell_Line
Fetal_Heart	CD15_Primary_Cells
Rectal_Smooth_Muscle	Pancreatic_Islets
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
CD4pp_CD25__Th_Primary_Cells	Brain_Anterior_Caudate
Fetal_Brain_Male	Mobilized_CD34_Primary_Cells_Female
Rectal_Mucosa.Donor_31	Fetal_Adrenal_Gland
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Ovary	4star
Placenta_Amnion	iPS_20b_Cell_Line
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Brain_Inferior_Temporal_Lobe
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Hippocampus_Middle
Colonic_Mucosa	Monocytes_CD14pp_RO01746
Duodenum_Smooth_Muscle	Fetal_Brain_Female
CD8_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Skeletal_Muscle_Male	CD19_Primary_Cells_Peripheral_UW
CD4_Memory_Primary_Cells	Duodenum_Smooth_Muscle
CD3_Primary_Cells_Peripheral_UW	Brain_Cingulate_Gyrus
Brain_Cingulate_Gyrus	CD34_Primary_Cells
