(New) Chromatin State	(Old) Chromatin State
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Bivalent_Enhancer
Flanking_Active_TSS	Repressed_PolyComb
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Transcr_at_gene_5_and_3	ZNF_genes_and_repeats
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Active_TSS
ZNF_genes_and_repeats	Heterochromatin
Active_TSS	Flanking_Active_TSS
Repressed_PolyComb	Enhancers
Heterochromatin	Transcr_at_gene_5_and_3
Strong_transcription	Genic_enhancers
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
