(New) Cell Type	(Old) Cell Type
Ovary	Ovary
Rectal_Smooth_Muscle	Stomach_Smooth_Muscle
4star	Duodenum_Smooth_Muscle
Brain_Substantia_Nigra	Rectal_Smooth_Muscle
CD4pp_CD25__Th_Primary_Cells	Colon_Smooth_Muscle
H1_Cell_Line	Right_Atrium
Brain_Angular_Gyrus	Fetal_Stomach
Brain_Anterior_Caudate	Right_Ventricle
CD4_Naive_Primary_Cells	Left_Ventricle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	NHLF_Lung_Fibroblasts
Rectal_Mucosa.Donor_31	Adipose_Nuclei
Monocytes_CD14pp_RO01746	Aorta
Duodenum_Smooth_Muscle	Fetal_Lung
Left_Ventricle	Brain_Mid_Frontal_Lobe
Thymus	Skeletal_Muscle_Male
HUES6_Cell_Line	Skeletal_Muscle_Female
Rectal_Mucosa.Donor_29	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4_Memory_Primary_Cells	Lung
Brain_Inferior_Temporal_Lobe	Colonic_Mucosa
H9_Derived_Neuron_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Duodenum_Mucosa	HSMM_Skeletal_Muscle_Myoblasts
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Placenta_Amnion	IMR90_Cell_Line
CD3_Primary_Cells_Peripheral_UW	Psoas_Muscle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Muscle_Trunk
Fetal_Lung	NHDF_Ad_Adult_Dermal_Fibroblasts
HMEC_Mammary_Epithelial	Brain_Anterior_Caudate
Peripheral_Blood_Mononuclear_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
CD19_Primary_Cells_Peripheral_UW	Fetal_Adrenal_Gland
NHEK_Epidermal_Keratinocytes	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Osteoblasts
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Fetal_Muscle_Leg
Brain_Mid_Frontal_Lobe	Fetal_Intestine_Small
Muscle_Satellite_Cultured_Cells	Brain_Hippocampus_Middle
Osteoblasts	Brain_Inferior_Temporal_Lobe
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Muscle_Satellite_Cultured_Cells
Brain_Cingulate_Gyrus	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
HeLa_S3_Cervical_Carcinoma	Breast_Myoepithelial_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Brain_Cingulate_Gyrus
Brain_Germinal_Matrix	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Angular_Gyrus
Right_Ventricle	Pancreas
Brain_Hippocampus_Middle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Sigmoid_Colon	Gastric
Fetal_Brain_Female	Rectal_Mucosa.Donor_29
CD34_Primary_Cells	Duodenum_Mucosa
iPS_15b_Cell_Line	Small_Intestine
Fetal_Brain_Male	Brain_Substantia_Nigra
IMR90_Cell_Line	NH_A_Astrocytes
CD19_Primary_Cells_Cord_BI	Brain_Germinal_Matrix
Skeletal_Muscle_Female	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
GM12878_Lymphoblastoid	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Adipose_Nuclei	Fetal_Kidney
A549_EtOH_0.02pct_Lung_Carcinoma	Esophagus
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Intestine_Large
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Rectal_Mucosa.Donor_31
Skeletal_Muscle_Male	Fetal_Brain_Female
Mobilized_CD34_Primary_Cells_Male	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD3_Primary_Cells_Cord_BI	Spleen
Stomach_Smooth_Muscle	Sigmoid_Colon
Psoas_Muscle	NHEK_Epidermal_Keratinocytes
K562_Leukemia	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
NH_A_Astrocytes	iPS_DF_6.9_Cell_Line
