(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Active_TSS
Transcr_at_gene_5_and_3	Weak_transcription
Repressed_PolyComb	Bivalent_Enhancer
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Active_TSS	Genic_enhancers
Heterochromatin	Repressed_PolyComb
Strong_transcription	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Weak_Repressed_PolyComb
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Quiescent_Low
Quiescent_Low	Strong_transcription
