(New) Cell Type	(Old) Cell Type
Skeletal_Muscle_Female	Breast_Myoepithelial_Cells
Brain_Cingulate_Gyrus	IMR90_Cell_Line
Brain_Substantia_Nigra	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Skeletal_Muscle_Male	Mobilized_CD34_Primary_Cells_Male
CD4pp_CD25pp_CD127__Treg_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Placenta
Duodenum_Smooth_Muscle	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD3_Primary_Cells_Cord_BI	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Brain_Inferior_Temporal_Lobe	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Brain_Germinal_Matrix	HUES6_Cell_Line
CD3_Primary_Cells_Peripheral_UW	Adult_Liver
Fetal_Thymus	Skeletal_Muscle_Female
CD19_Primary_Cells_Cord_BI	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD15_Primary_Cells	Adipose_Nuclei
H9_Cell_Line	HepG2_Hepatocellular_Carcinoma
Spleen	Monocytes_CD14pp_RO01746
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD56_Primary_Cells
Ovary	Duodenum_Mucosa
iPS_DF_19.11_Cell_Line	CD15_Primary_Cells
Fetal_Muscle_Trunk	Fetal_Intestine_Small
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Muscle_Leg
Right_Atrium	Brain_Anterior_Caudate
NHLF_Lung_Fibroblasts	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Brain_Female	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
K562_Leukemia	Brain_Hippocampus_Middle
CD4pp_CD25__Th_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Psoas_Muscle	Psoas_Muscle
CD19_Primary_Cells_Peripheral_UW	4star
Rectal_Mucosa.Donor_31	HUES64_Cell_Line
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
Stomach_Smooth_Muscle	Fetal_Muscle_Trunk
Fetal_Brain_Male	CD4pp_CD25pp_CD127__Treg_Primary_Cells
NH_A_Astrocytes	Sigmoid_Colon
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Germinal_Matrix
Sigmoid_Colon	CD19_Primary_Cells_Peripheral_UW
Esophagus	Brain_Cingulate_Gyrus
Dnd41_TCell_Leukemia	CD4pp_CD25__Th_Primary_Cells
Small_Intestine	Fetal_Brain_Female
Fetal_Heart	Duodenum_Smooth_Muscle
HeLa_S3_Cervical_Carcinoma	CD3_Primary_Cells_Cord_BI
Pancreas	Left_Ventricle
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Brain_Inferior_Temporal_Lobe
Brain_Angular_Gyrus	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Stomach_Mucosa	Brain_Angular_Gyrus
H1_Cell_Line	Breast_vHMEC
Brain_Anterior_Caudate	iPS_20b_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	CD34_Primary_Cells
Brain_Mid_Frontal_Lobe	Brain_Substantia_Nigra
Fetal_Lung	Fetal_Adrenal_Gland
iPS_15b_Cell_Line	CD19_Primary_Cells_Cord_BI
Monocytes_CD14pp_RO01746	HUES48_Cell_Line
HSMM_Skeletal_Muscle_Myoblasts	Brain_Mid_Frontal_Lobe
Pancreatic_Islets	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD56_Primary_Cells	Pancreatic_Islets
Brain_Hippocampus_Middle	CD34_Cultured_Cells
CD34_Primary_Cells	Aorta
Rectal_Mucosa.Donor_29	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
ES_WA7_Cell_Line	Mobilized_CD34_Primary_Cells_Female
Right_Ventricle	CD3_Primary_Cells_Peripheral_UW
CD8_Naive_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Dnd41_TCell_Leukemia
Osteoblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Duodenum_Mucosa	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Fetal_Stomach	NHEK_Epidermal_Keratinocytes
CD34_Cultured_Cells	Fetal_Stomach
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Intestine_Large	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Colon_Smooth_Muscle	H1_Cell_Line
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Fetal_Lung
Fetal_Kidney	CD4_Naive_Primary_Cells
Left_Ventricle	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
iPS_DF_6.9_Cell_Line	CD14_Primary_Cells
Adult_Liver	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HUES48_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	iPS_18_Cell_Line
iPS_20b_Cell_Line	CD4_Memory_Primary_Cells
iPS_18_Cell_Line	Esophagus
Muscle_Satellite_Cultured_Cells	Right_Ventricle
Thymus	Pancreas
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Fetal_Intestine_Large
HepG2_Hepatocellular_Carcinoma	ES_I3_Cell_Line
Mobilized_CD34_Primary_Cells_Female	HMEC_Mammary_Epithelial
Rectal_Smooth_Muscle	Stomach_Smooth_Muscle
HUVEC_Umbilical_Vein_Endothelial_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
H9_Derived_Neuron_Cultured_Cells	CD8_Naive_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Mucosa.Donor_31
HMEC_Mammary_Epithelial	Colonic_Mucosa
GM12878_Lymphoblastoid	ES_WA7_Cell_Line
4star	Osteoblasts
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Muscle_Satellite_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Gastric
CD8_Memory_Primary_Cells	Colon_Smooth_Muscle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	NHDF_Ad_Adult_Dermal_Fibroblasts
