(New) Cell Type	(Old) Cell Type
Brain_Anterior_Caudate	Brain_Anterior_Caudate
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Brain_Cingulate_Gyrus
Rectal_Smooth_Muscle	Brain_Hippocampus_Middle
H1_Cell_Line	Brain_Substantia_Nigra
Ovary	Brain_Angular_Gyrus
Brain_Angular_Gyrus	Brain_Inferior_Temporal_Lobe
Monocytes_CD14pp_RO01746	Brain_Mid_Frontal_Lobe
CD19_Primary_Cells_Peripheral_UW	Rectal_Smooth_Muscle
CD4pp_CD25__Th_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Rectal_Mucosa.Donor_31	Duodenum_Smooth_Muscle
CD4_Naive_Primary_Cells	Brain_Germinal_Matrix
Left_Ventricle	Fetal_Brain_Male
Thymus	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Brain_Substantia_Nigra	Colon_Smooth_Muscle
Brain_Inferior_Temporal_Lobe	Psoas_Muscle
Duodenum_Mucosa	Adipose_Nuclei
HepG2_Hepatocellular_Carcinoma	Fetal_Brain_Female
HUES6_Cell_Line	Skeletal_Muscle_Female
4star	Stomach_Smooth_Muscle
Rectal_Mucosa.Donor_29	Duodenum_Mucosa
Peripheral_Blood_Mononuclear_Primary_Cells	Colonic_Mucosa
H9_Derived_Neuron_Cultured_Cells	Pancreatic_Islets
NHEK_Epidermal_Keratinocytes	Rectal_Mucosa.Donor_29
CD3_Primary_Cells_Peripheral_UW	Right_Ventricle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Skeletal_Muscle_Male
Placenta_Amnion	Fetal_Kidney
Duodenum_Smooth_Muscle	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Rectal_Mucosa.Donor_31
CD4_Memory_Primary_Cells	Small_Intestine
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Muscle_Satellite_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Mobilized_CD34_Primary_Cells_Female
Brain_Cingulate_Gyrus	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
