(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Heterochromatin	Heterochromatin
Genic_enhancers	Weak_transcription
Enhancers	Strong_transcription
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Strong_transcription	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Repressed_PolyComb
Active_TSS	Genic_enhancers
Weak_transcription	Bivalent_Poised_TSS
Flanking_Active_TSS	Active_TSS
Weak_Repressed_PolyComb	Bivalent_Enhancer
Bivalent_Enhancer	Flanking_Active_TSS
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Enhancers
Quiescent_Low	Quiescent_Low
