(New) Chromatin State	(Old) Chromatin State
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Repressed_PolyComb
Strong_transcription	Weak_Repressed_PolyComb
Heterochromatin	Bivalent_Enhancer
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Heterochromatin
Enhancers	Quiescent_Low
Active_TSS	Active_TSS
Transcr_at_gene_5_and_3	Enhancers
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Weak_transcription
Quiescent_Low	Strong_transcription
