(New) Chromatin State	(Old) Chromatin State
Heterochromatin	ZNF_genes_and_repeats
Strong_transcription	Heterochromatin
Repressed_PolyComb	Quiescent_Low
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Weak_transcription
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Enhancers
Bivalent_Poised_TSS	Active_TSS
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Flanking_Active_TSS
