(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Repressed_PolyComb
Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Bivalent_Enhancer
Heterochromatin	Bivalent_Poised_TSS
Weak_Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Enhancers
Active_TSS	Flanking_Active_TSS
Genic_enhancers	Active_TSS
Enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
Flanking_Active_TSS	Heterochromatin
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Quiescent_Low
Quiescent_Low	Strong_transcription
