(New) Cell Type	(Old) Cell Type
H9_Derived_Neuronal_Progenitor_Cultured_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	HUES64_Cell_Line
CD3_Primary_Cells_Cord_BI	Neurosphere_Cultured_Cells_Cortex_Derived
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Duodenum_Smooth_Muscle	H1_Cell_Line
Brain_Inferior_Temporal_Lobe	HUES48_Cell_Line
Fetal_Lung	4star
H1_Cell_Line	iPS_18_Cell_Line
Duodenum_Mucosa	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Brain_Mid_Frontal_Lobe	Breast_vHMEC
CD34_Primary_Cells	Fetal_Adrenal_Gland
Thymus	Fetal_Kidney
Adult_Liver	H9_Cell_Line
Psoas_Muscle	Fetal_Muscle_Leg
Brain_Anterior_Caudate	iPS_20b_Cell_Line
Brain_Substantia_Nigra	Fetal_Brain_Male
Brain_Angular_Gyrus	HUES6_Cell_Line
Fetal_Brain_Female	Fetal_Muscle_Trunk
Ovary	iPS_DF_6.9_Cell_Line
4star	Fetal_Lung
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	iPS_15b_Cell_Line
CD4_Naive_Primary_Cells	Fetal_Stomach
Stomach_Smooth_Muscle	Fetal_Intestine_Large
Rectal_Mucosa.Donor_29	Psoas_Muscle
HeLa_S3_Cervical_Carcinoma	Brain_Germinal_Matrix
Rectal_Smooth_Muscle	ES_I3_Cell_Line
Left_Ventricle	Dnd41_TCell_Leukemia
Osteoblasts	IMR90_Cell_Line
HMEC_Mammary_Epithelial	HMEC_Mammary_Epithelial
Rectal_Mucosa.Donor_31	Brain_Angular_Gyrus
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Brain_Female
HUES6_Cell_Line	CD34_Cultured_Cells
CD4_Memory_Primary_Cells	NH_A_Astrocytes
ES_I3_Cell_Line	Sigmoid_Colon
Sigmoid_Colon	Stomach_Mucosa
Monocytes_CD14pp_RO01746	HSMM_Skeletal_Muscle_Myoblasts
GM12878_Lymphoblastoid	Brain_Mid_Frontal_Lobe
CD8_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD19_Primary_Cells_Cord_BI	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
CD4pp_CD25__Th_Primary_Cells	Fetal_Placenta
NHLF_Lung_Fibroblasts	NHLF_Lung_Fibroblasts
HUVEC_Umbilical_Vein_Endothelial_Cells	HeLa_S3_Cervical_Carcinoma
Brain_Cingulate_Gyrus	H1_BMP4_Derived_Trophoblast_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Pancreatic_Islets
A549_EtOH_0.02pct_Lung_Carcinoma	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Thymus
iPS_15b_Cell_Line	Mobilized_CD34_Primary_Cells_Female
NH_A_Astrocytes	Placenta_Amnion
Right_Ventricle	Colon_Smooth_Muscle
Brain_Germinal_Matrix	Lung
Mobilized_CD34_Primary_Cells_Male	Brain_Cingulate_Gyrus
Brain_Hippocampus_Middle	Brain_Hippocampus_Middle
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD34_Primary_Cells
NHEK_Epidermal_Keratinocytes	Brain_Inferior_Temporal_Lobe
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Anterior_Caudate
iPS_20b_Cell_Line	NHDF_Ad_Adult_Dermal_Fibroblasts
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Smooth_Muscle
NHDF_Ad_Adult_Dermal_Fibroblasts	Duodenum_Smooth_Muscle
K562_Leukemia	HUVEC_Umbilical_Vein_Endothelial_Cells
iPS_18_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Brain_Substantia_Nigra
Fetal_Brain_Male	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	Rectal_Mucosa.Donor_29
Peripheral_Blood_Mononuclear_Primary_Cells	Duodenum_Mucosa
H9_Cell_Line	Osteoblasts
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	K562_Leukemia
CD3_Primary_Cells_Peripheral_UW	NHEK_Epidermal_Keratinocytes
Adipose_Nuclei	Rectal_Mucosa.Donor_31
Skeletal_Muscle_Female	Muscle_Satellite_Cultured_Cells
Small_Intestine	Fetal_Intestine_Small
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	HepG2_Hepatocellular_Carcinoma
Right_Atrium	Small_Intestine
Placenta_Amnion	Gastric
H1_Derived_Mesenchymal_Stem_Cells	Left_Ventricle
Colon_Smooth_Muscle	Breast_Myoepithelial_Cells
HUES64_Cell_Line	Colonic_Mucosa
CD34_Cultured_Cells	Thymus
