(New) Chromatin State	(Old) Chromatin State
Enhancers	Genic_enhancers
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Genic_enhancers	Strong_transcription
ZNF_genes_and_repeats	Weak_transcription
Flanking_Active_TSS	Enhancers
Bivalent_Enhancer	Flanking_Active_TSS
Active_TSS	Active_TSS
Repressed_PolyComb	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Bivalent_Enhancer
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Heterochromatin	Repressed_PolyComb
Strong_transcription	Flanking_Bivalent_TSS_Enh
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
