(New) Cell Type	(Old) Cell Type
CD4_Memory_Primary_Cells	CD4_Memory_Primary_Cells
CD8_Naive_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
CD8_Memory_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD8_Memory_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	Pancreatic_Islets
CD34_Primary_Cells	Small_Intestine
NHEK_Epidermal_Keratinocytes	Stomach_Mucosa
ES_I3_Cell_Line	Fetal_Brain_Male
CD4_Naive_Primary_Cells	Fetal_Heart
Dnd41_TCell_Leukemia	Psoas_Muscle
iPS_15b_Cell_Line	CD4pp_CD25__Th_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	CD56_Primary_Cells
Brain_Germinal_Matrix	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Adult_Liver	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Peripheral_Blood_Mononuclear_Primary_Cells
HeLa_S3_Cervical_Carcinoma	CD3_Primary_Cells_Cord_BI
CD56_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Monocytes_CD14pp_RO01746	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Duodenum_Mucosa	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Substantia_Nigra	CD8_Naive_Primary_Cells
CD34_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Fetal_Adrenal_Gland	Fetal_Thymus
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD14_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Monocytes_CD14pp_RO01746
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4_Naive_Primary_Cells
GM12878_Lymphoblastoid	Adipose_Nuclei
H1_Derived_Mesenchymal_Stem_Cells	Mobilized_CD34_Primary_Cells_Male
H1_Cell_Line	Rectal_Mucosa.Donor_29
Fetal_Muscle_Leg	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Muscle_Satellite_Cultured_Cells	Duodenum_Mucosa
Fetal_Intestine_Small	Mobilized_CD34_Primary_Cells_Female
CD19_Primary_Cells_Cord_BI	CD19_Primary_Cells_Cord_BI
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Duodenum_Smooth_Muscle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD34_Cultured_Cells
CD15_Primary_Cells	CD15_Primary_Cells
