(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Genic_enhancers
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Enhancers	Weak_transcription
Active_TSS	Strong_transcription
Flanking_Active_TSS	Enhancers
ZNF_genes_and_repeats	Flanking_Active_TSS
Bivalent_Enhancer	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Bivalent_Enhancer
Repressed_PolyComb	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Heterochromatin	Repressed_PolyComb
Strong_transcription	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
