(New) Chromatin State	(Old) Chromatin State
Enhancers	Flanking_Active_TSS
Genic_enhancers	Enhancers
ZNF_genes_and_repeats	Active_TSS
Repressed_PolyComb	Weak_transcription
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Heterochromatin	Genic_enhancers
Active_TSS	Bivalent_Enhancer
Strong_transcription	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Bivalent_Poised_TSS
Weak_transcription	Repressed_PolyComb
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Bivalent_Enhancer	Quiescent_Low
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
