(New) Cell Type	(Old) Cell Type
CD4pp_CD25__Th_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
Skeletal_Muscle_Male	CD3_Primary_Cells_Cord_BI
Fetal_Intestine_Large	Left_Ventricle
Fetal_Thymus	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Hippocampus_Middle	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H1_Cell_Line	Monocytes_CD14pp_RO01746
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD56_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD4_Naive_Primary_Cells
Duodenum_Mucosa	Peripheral_Blood_Mononuclear_Primary_Cells
CD3_Primary_Cells_Cord_BI	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Skeletal_Muscle_Female	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD56_Primary_Cells	CD8_Naive_Primary_Cells
4star	CD19_Primary_Cells_Cord_BI
CD19_Primary_Cells_Cord_BI	CD19_Primary_Cells_Peripheral_UW
Fetal_Muscle_Trunk	CD8_Memory_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mobilized_CD34_Primary_Cells_Male
K562_Leukemia	CD34_Primary_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4_Memory_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Dnd41_TCell_Leukemia
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Sigmoid_Colon
Adult_Liver	CD34_Cultured_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD14_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	Thymus
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Mobilized_CD34_Primary_Cells_Female
Fetal_Placenta	Lung
Neurosphere_Cultured_Cells_Cortex_Derived	Fetal_Thymus
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Duodenum_Mucosa
Brain_Anterior_Caudate	Pancreas
HSMM_Skeletal_Muscle_Myoblasts	Duodenum_Smooth_Muscle
Fetal_Lung	Rectal_Mucosa.Donor_29
Brain_Substantia_Nigra	Ovary
iPS_18_Cell_Line	GM12878_Lymphoblastoid
CD3_Primary_Cells_Peripheral_UW	H1_Derived_Mesenchymal_Stem_Cells
HepG2_Hepatocellular_Carcinoma	Adipose_Nuclei
Breast_Myoepithelial_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Duodenum_Smooth_Muscle	Fetal_Intestine_Small
NHEK_Epidermal_Keratinocytes	Breast_Myoepithelial_Cells
Left_Ventricle	Gastric
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Breast_vHMEC
Rectal_Mucosa.Donor_31	Spleen
Fetal_Muscle_Leg	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Intestine_Large
iPS_20b_Cell_Line	IMR90_Cell_Line
