(New) Chromatin State	(Old) Chromatin State
Weak_transcription	Strong_transcription
Strong_transcription	Weak_transcription
Weak_Repressed_PolyComb	Enhancers
Heterochromatin	Genic_enhancers
Repressed_PolyComb	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Genic_enhancers	Flanking_Active_TSS
Active_TSS	Quiescent_Low
Enhancers	Active_TSS
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Flanking_Active_TSS	Repressed_PolyComb
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Quiescent_Low	Heterochromatin
