(New) Cell Type	(Old) Cell Type
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Neurosphere_Cultured_Cells_Cortex_Derived	NHEK_Epidermal_Keratinocytes
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HMEC_Mammary_Epithelial
Psoas_Muscle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Colon_Smooth_Muscle	Placenta_Amnion
Small_Intestine	Esophagus
CD4pp_CD25pp_CD127__Treg_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
Fetal_Thymus	Breast_vHMEC
Fetal_Adrenal_Gland	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Muscle_Leg	NHLF_Lung_Fibroblasts
NHLF_Lung_Fibroblasts	Ovary
Osteoblasts	Muscle_Satellite_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Germinal_Matrix	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Fetal_Stomach	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Lung	Colonic_Mucosa
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Psoas_Muscle
NHEK_Epidermal_Keratinocytes	HUVEC_Umbilical_Vein_Endothelial_Cells
iPS_DF_19.11_Cell_Line	NH_A_Astrocytes
Rectal_Mucosa.Donor_31	IMR90_Cell_Line
Colonic_Mucosa	Colon_Smooth_Muscle
Duodenum_Mucosa	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Placenta_Amnion	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
4star	Fetal_Adrenal_Gland
Thymus	HUES6_Cell_Line
Esophagus	Duodenum_Smooth_Muscle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
HSMM_Skeletal_Muscle_Myoblasts	A549_EtOH_0.02pct_Lung_Carcinoma
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Muscle_Trunk	Rectal_Smooth_Muscle
NH_A_Astrocytes	Peripheral_Blood_Mononuclear_Primary_Cells
Spleen	Left_Ventricle
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Duodenum_Mucosa
Rectal_Smooth_Muscle	Fetal_Muscle_Leg
Left_Ventricle	Spleen
Mobilized_CD34_Primary_Cells_Female	iPS_DF_6.9_Cell_Line
Breast_Myoepithelial_Cells	Rectal_Mucosa.Donor_31
IMR90_Cell_Line	Mobilized_CD34_Primary_Cells_Female
H1_Derived_Mesenchymal_Stem_Cells	Sigmoid_Colon
Aorta	Fetal_Intestine_Large
Stomach_Mucosa	CD34_Cultured_Cells
Brain_Mid_Frontal_Lobe	Fetal_Muscle_Trunk
Fetal_Placenta	H1_Cell_Line
Brain_Hippocampus_Middle	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Fetal_Brain_Female	Fetal_Intestine_Small
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Osteoblasts
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Stomach
Mobilized_CD34_Primary_Cells_Male	Thymus
Peripheral_Blood_Mononuclear_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Small_Intestine
CD3_Primary_Cells_Peripheral_UW	Neurosphere_Cultured_Cells_Cortex_Derived
Monocytes_CD14pp_RO01746	Lung
CD4pp_CD25__Th_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Adipose_Nuclei	CD4pp_CD25__Th_Primary_Cells
Sigmoid_Colon	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Right_Ventricle	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD8_Naive_Primary_Cells	HUES64_Cell_Line
Fetal_Intestine_Small	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Skeletal_Muscle_Female	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Intestine_Large	Right_Ventricle
Duodenum_Smooth_Muscle	HUES48_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD19_Primary_Cells_Peripheral_UW
Skeletal_Muscle_Male	Brain_Hippocampus_Middle
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4_Memory_Primary_Cells
CD34_Cultured_Cells	Rectal_Mucosa.Donor_29
CD34_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD3_Primary_Cells_Cord_BI	CD8_Naive_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD34_Primary_Cells
CD56_Primary_Cells	CD4_Naive_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	4star
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD15_Primary_Cells	Stomach_Mucosa
Brain_Inferior_Temporal_Lobe	Adipose_Nuclei
HMEC_Mammary_Epithelial	Adult_Liver
CD14_Primary_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Stomach_Smooth_Muscle	Breast_Myoepithelial_Cells
Brain_Cingulate_Gyrus	Skeletal_Muscle_Female
Brain_Anterior_Caudate	Brain_Substantia_Nigra
Right_Atrium	H1_Derived_Mesenchymal_Stem_Cells
Ovary	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Dnd41_TCell_Leukemia	NHDF_Ad_Adult_Dermal_Fibroblasts
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_DF_19.11_Cell_Line
CD19_Primary_Cells_Cord_BI	Fetal_Placenta
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Mid_Frontal_Lobe
iPS_DF_6.9_Cell_Line	H9_Derived_Neuron_Cultured_Cells
H1_Cell_Line	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	CD8_Memory_Primary_Cells
Pancreas	iPS_18_Cell_Line
Brain_Angular_Gyrus	Brain_Cingulate_Gyrus
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD56_Primary_Cells
Rectal_Mucosa.Donor_29	Brain_Inferior_Temporal_Lobe
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Brain_Female
Brain_Substantia_Nigra	Brain_Anterior_Caudate
Muscle_Satellite_Cultured_Cells	ES_I3_Cell_Line
Breast_vHMEC	CD3_Primary_Cells_Cord_BI
Gastric	Brain_Germinal_Matrix
Adult_Liver	Brain_Angular_Gyrus
HUVEC_Umbilical_Vein_Endothelial_Cells	H9_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Fetal_Heart
HepG2_Hepatocellular_Carcinoma	Fetal_Thymus
CD4_Memory_Primary_Cells	Right_Atrium
CD8_Memory_Primary_Cells	ES_WA7_Cell_Line
ES_WA7_Cell_Line	CD14_Primary_Cells
CD4_Naive_Primary_Cells	iPS_20b_Cell_Line
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Pancreatic_Islets
Fetal_Brain_Male	GM12878_Lymphoblastoid
Fetal_Lung	Aorta
Pancreatic_Islets	CD19_Primary_Cells_Cord_BI
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD15_Primary_Cells
HUES6_Cell_Line	Skeletal_Muscle_Male
K562_Leukemia	Stomach_Smooth_Muscle
GM12878_Lymphoblastoid	CD3_Primary_Cells_Peripheral_UW
NHDF_Ad_Adult_Dermal_Fibroblasts	Fetal_Lung
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
iPS_15b_Cell_Line	Monocytes_CD14pp_RO01746
Fetal_Heart	Fetal_Brain_Male
iPS_18_Cell_Line	Gastric
H9_Cell_Line	iPS_15b_Cell_Line
HUES48_Cell_Line	Fetal_Kidney
Fetal_Kidney	K562_Leukemia
iPS_20b_Cell_Line	Dnd41_TCell_Leukemia
ES_I3_Cell_Line	Pancreas
HeLa_S3_Cervical_Carcinoma	HeLa_S3_Cervical_Carcinoma
HUES64_Cell_Line	HepG2_Hepatocellular_Carcinoma
