(New) Chromatin State	(Old) Chromatin State
Bivalent_Enhancer	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Enhancers	Repressed_PolyComb
ZNF_genes_and_repeats	Flanking_Active_TSS
Flanking_Active_TSS	Weak_Repressed_PolyComb
Genic_enhancers	Active_TSS
Active_TSS	Enhancers
Flanking_Bivalent_TSS_Enh	Transcr_at_gene_5_and_3
Repressed_PolyComb	Genic_enhancers
Heterochromatin	Weak_transcription
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Quiescent_Low
Quiescent_Low	Strong_transcription
