(New) Chromatin State	(Old) Chromatin State
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Active_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Repressed_PolyComb
Transcr_at_gene_5_and_3	Active_TSS
Genic_enhancers	Flanking_Active_TSS
Enhancers	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Enhancers
Active_TSS	ZNF_genes_and_repeats
Repressed_PolyComb	Transcr_at_gene_5_and_3
Heterochromatin	Heterochromatin
Strong_transcription	Genic_enhancers
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
