(New) Cell Type	(Old) Cell Type
Fetal_Thymus	Fetal_Thymus
Fetal_Muscle_Leg	Thymus
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD14_Primary_Cells
Duodenum_Mucosa	Right_Atrium
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD56_Primary_Cells
Fetal_Adrenal_Gland	CD19_Primary_Cells_Peripheral_UW
Lung	Fetal_Muscle_Leg
Osteoblasts	Right_Ventricle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Muscle_Trunk
NH_A_Astrocytes	Peripheral_Blood_Mononuclear_Primary_Cells
NHEK_Epidermal_Keratinocytes	Fetal_Stomach
Placenta_Amnion	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
IMR90_Cell_Line	Monocytes_CD14pp_RO01746
Fetal_Muscle_Trunk	CD4pp_CD25__Th_Primary_Cells
4star	Fetal_Adrenal_Gland
Stomach_Mucosa	Ovary
Psoas_Muscle	CD8_Naive_Primary_Cells
Colonic_Mucosa	Gastric
Neurosphere_Cultured_Cells_Cortex_Derived	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD15_Primary_Cells
iPS_DF_19.11_Cell_Line	Spleen
Left_Ventricle	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Intestine_Large
Esophagus	CD34_Cultured_Cells
Aorta	Stomach_Mucosa
Brain_Germinal_Matrix	Mobilized_CD34_Primary_Cells_Female
Rectal_Mucosa.Donor_31	Fetal_Placenta
Brain_Hippocampus_Middle	Placenta_Amnion
Breast_Myoepithelial_Cells	Dnd41_TCell_Leukemia
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Sigmoid_Colon
Fetal_Stomach	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	Brain_Anterior_Caudate
H9_Derived_Neuron_Cultured_Cells	Fetal_Intestine_Small
Small_Intestine	Breast_vHMEC
CD3_Primary_Cells_Peripheral_UW	Esophagus
Colon_Smooth_Muscle	CD34_Primary_Cells
Spleen	Small_Intestine
NHLF_Lung_Fibroblasts	Mobilized_CD34_Primary_Cells_Male
Sigmoid_Colon	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Adipose_Nuclei	HUVEC_Umbilical_Vein_Endothelial_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Pancreas
Fetal_Placenta	Lung
CD8_Naive_Primary_Cells	Brain_Germinal_Matrix
CD4pp_CD25__Th_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Skeletal_Muscle_Female	Aorta
Skeletal_Muscle_Male	Neurosphere_Cultured_Cells_Cortex_Derived
CD34_Primary_Cells	CD4_Naive_Primary_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Right_Ventricle	GM12878_Lymphoblastoid
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Thymus	Left_Ventricle
CD34_Cultured_Cells	Brain_Angular_Gyrus
Mobilized_CD34_Primary_Cells_Male	HMEC_Mammary_Epithelial
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Substantia_Nigra
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD8_Memory_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Rectal_Mucosa.Donor_31
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Brain_Mid_Frontal_Lobe
Brain_Mid_Frontal_Lobe	CD4_Memory_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD19_Primary_Cells_Cord_BI
Monocytes_CD14pp_RO01746	CD3_Primary_Cells_Cord_BI
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	4star
CD15_Primary_Cells	Colonic_Mucosa
Brain_Inferior_Temporal_Lobe	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Mobilized_CD34_Primary_Cells_Female	NH_A_Astrocytes
CD56_Primary_Cells	Adult_Liver
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Pancreatic_Islets
Stomach_Smooth_Muscle	iPS_DF_19.11_Cell_Line
Rectal_Smooth_Muscle	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD3_Primary_Cells_Cord_BI	Adipose_Nuclei
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	H1_Cell_Line
HMEC_Mammary_Epithelial	H9_Derived_Neuron_Cultured_Cells
CD14_Primary_Cells	Fetal_Heart
Fetal_Brain_Female	Skeletal_Muscle_Female
Ovary	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Intestine_Small	Fetal_Lung
CD19_Primary_Cells_Cord_BI	Duodenum_Smooth_Muscle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Brain_Anterior_Caudate	Colon_Smooth_Muscle
Duodenum_Smooth_Muscle	Rectal_Smooth_Muscle
Fetal_Intestine_Large	IMR90_Cell_Line
HSMM_Skeletal_Muscle_Myoblasts	Psoas_Muscle
Right_Atrium	H1_Derived_Mesenchymal_Stem_Cells
Brain_Substantia_Nigra	NHEK_Epidermal_Keratinocytes
Brain_Cingulate_Gyrus	Breast_Myoepithelial_Cells
Muscle_Satellite_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
Pancreas	Muscle_Satellite_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Dnd41_TCell_Leukemia	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Rectal_Mucosa.Donor_29	iPS_DF_6.9_Cell_Line
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_18_Cell_Line
iPS_DF_6.9_Cell_Line	Fetal_Brain_Male
Brain_Angular_Gyrus	HUES64_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Gastric	Brain_Inferior_Temporal_Lobe
H1_Cell_Line	NHLF_Lung_Fibroblasts
HUVEC_Umbilical_Vein_Endothelial_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Adult_Liver	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Breast_vHMEC	Duodenum_Mucosa
CD4_Memory_Primary_Cells	iPS_20b_Cell_Line
CD8_Memory_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Skeletal_Muscle_Male
CD4_Naive_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
ES_WA7_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	HUES6_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Brain_Cingulate_Gyrus
Fetal_Lung	Osteoblasts
K562_Leukemia	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Fetal_Brain_Male	Fetal_Kidney
GM12878_Lymphoblastoid	Rectal_Mucosa.Donor_29
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Hippocampus_Middle
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
HUES6_Cell_Line	Fetal_Brain_Female
Fetal_Heart	HUES48_Cell_Line
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	H9_Cell_Line
Pancreatic_Islets	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
iPS_15b_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	ES_I3_Cell_Line
H9_Cell_Line	ES_WA7_Cell_Line
iPS_18_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Kidney	Stomach_Smooth_Muscle
