(New) Chromatin State	(Old) Chromatin State
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Active_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Repressed_PolyComb
Transcr_at_gene_5_and_3	Active_TSS
Flanking_Active_TSS	Flanking_Active_TSS
Genic_enhancers	ZNF_genes_and_repeats
Enhancers	Enhancers
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Repressed_PolyComb	Transcr_at_gene_5_and_3
Heterochromatin	Genic_enhancers
Strong_transcription	Heterochromatin
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
