(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Weak_transcription
Repressed_PolyComb	Strong_transcription
Heterochromatin	Genic_enhancers
Weak_transcription	Transcr_at_gene_5_and_3
Weak_Repressed_PolyComb	Enhancers
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Active_TSS	Quiescent_Low
Genic_enhancers	Flanking_Active_TSS
Enhancers	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Repressed_PolyComb
Flanking_Active_TSS	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Active_TSS
Quiescent_Low	Heterochromatin
