(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Weak_transcription
Transcr_at_gene_5_and_3	Active_TSS
Repressed_PolyComb	Transcr_at_gene_5_and_3
Heterochromatin	Genic_enhancers
Active_TSS	Bivalent_Enhancer
Flanking_Active_TSS	Weak_Repressed_PolyComb
Strong_transcription	Repressed_PolyComb
Bivalent_Enhancer	Strong_transcription
Weak_transcription	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Quiescent_Low
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Quiescent_Low	Heterochromatin
