(New) Cell Type	(Old) Cell Type
Adult_Liver	Adult_Liver
Colon_Smooth_Muscle	Left_Ventricle
Brain_Anterior_Caudate	Aorta
Peripheral_Blood_Mononuclear_Primary_Cells	Skeletal_Muscle_Female
CD8_Naive_Primary_Cells	Colon_Smooth_Muscle
Rectal_Smooth_Muscle	Fetal_Muscle_Leg
Brain_Substantia_Nigra	Fetal_Adrenal_Gland
Small_Intestine	Duodenum_Mucosa
Gastric	CD4_Memory_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Adipose_Nuclei
Placenta_Amnion	Rectal_Mucosa.Donor_31
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD8_Naive_Primary_Cells
Left_Ventricle	Brain_Substantia_Nigra
Brain_Mid_Frontal_Lobe	Fetal_Heart
Right_Atrium	Esophagus
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Psoas_Muscle
Psoas_Muscle	Stomach_Mucosa
NHLF_Lung_Fibroblasts	CD34_Primary_Cells
CD4_Naive_Primary_Cells	CD8_Memory_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	Pancreatic_Islets
Brain_Cingulate_Gyrus	Rectal_Smooth_Muscle
CD8_Memory_Primary_Cells	CD4_Naive_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Rectal_Mucosa.Donor_29
Osteoblasts	Brain_Angular_Gyrus
Spleen	Sigmoid_Colon
Rectal_Mucosa.Donor_31	Mobilized_CD34_Primary_Cells_Female
CD34_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Inferior_Temporal_Lobe	Duodenum_Smooth_Muscle
A549_EtOH_0.02pct_Lung_Carcinoma	NH_A_Astrocytes
Brain_Angular_Gyrus	Fetal_Muscle_Trunk
iPS_DF_6.9_Cell_Line	Small_Intestine
iPS_DF_19.11_Cell_Line	CD34_Cultured_Cells
Rectal_Mucosa.Donor_29	Brain_Anterior_Caudate
Ovary	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Right_Ventricle	NHLF_Lung_Fibroblasts
NH_A_Astrocytes	Breast_vHMEC
Lung	HMEC_Mammary_Epithelial
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Skeletal_Muscle_Male
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Placenta
Esophagus	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD4_Memory_Primary_Cells	Ovary
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
Duodenum_Smooth_Muscle	HUVEC_Umbilical_Vein_Endothelial_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD19_Primary_Cells_Cord_BI
GM12878_Lymphoblastoid	Placenta_Amnion
Stomach_Smooth_Muscle	Colonic_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4pp_CD25__Th_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Stomach_Mucosa	Brain_Inferior_Temporal_Lobe
