(New) Chromatin State	(Old) Chromatin State
Active_TSS	Flanking_Active_TSS
Bivalent_Poised_TSS	Active_TSS
Repressed_PolyComb	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	Bivalent_Enhancer
ZNF_genes_and_repeats	Repressed_PolyComb
Bivalent_Enhancer	Enhancers
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Strong_transcription	Genic_enhancers
Flanking_Active_TSS	Weak_Repressed_PolyComb
Heterochromatin	Weak_transcription
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
