(New) Chromatin State	(Old) Chromatin State
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Genic_enhancers	Repressed_PolyComb
Bivalent_Poised_TSS	Flanking_Active_TSS
ZNF_genes_and_repeats	Active_TSS
Flanking_Bivalent_TSS_Enh	Enhancers
Enhancers	Weak_Repressed_PolyComb
Active_TSS	Transcr_at_gene_5_and_3
Repressed_PolyComb	ZNF_genes_and_repeats
Heterochromatin	Genic_enhancers
Strong_transcription	Heterochromatin
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
