(New) Chromatin State	(Old) Chromatin State
Heterochromatin	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Heterochromatin
Strong_transcription	Quiescent_Low
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Enhancers	Bivalent_Poised_TSS
Genic_enhancers	Repressed_PolyComb
Weak_transcription	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Active_TSS	Weak_Repressed_PolyComb
Flanking_Active_TSS	Genic_enhancers
Weak_Repressed_PolyComb	Active_TSS
Bivalent_Poised_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Strong_transcription
Flanking_Bivalent_TSS_Enh	Weak_transcription
Quiescent_Low	Enhancers
