(New) Cell Type	(Old) Cell Type
CD4_Memory_Primary_Cells	CD4_Memory_Primary_Cells
CD8_Memory_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
CD4_Naive_Primary_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD8_Naive_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
iPS_DF_19.11_Cell_Line	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	CD4_Naive_Primary_Cells
CD14_Primary_Cells	CD8_Memory_Primary_Cells
Fetal_Muscle_Trunk	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Colonic_Mucosa	CD8_Naive_Primary_Cells
Skeletal_Muscle_Male	CD4pp_CD25pp_CD127__Treg_Primary_Cells
iPS_DF_6.9_Cell_Line	CD3_Primary_Cells_Cord_BI
Fetal_Lung	CD19_Primary_Cells_Peripheral_UW
Fetal_Placenta	Colon_Smooth_Muscle
H9_Derived_Neuron_Cultured_Cells	CD56_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	Mobilized_CD34_Primary_Cells_Female
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD34_Primary_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Breast_Myoepithelial_Cells	CD34_Cultured_Cells
Fetal_Thymus	Duodenum_Mucosa
Fetal_Stomach	CD19_Primary_Cells_Cord_BI
CD34_Primary_Cells	Duodenum_Smooth_Muscle
Right_Atrium	Mobilized_CD34_Primary_Cells_Male
Fetal_Intestine_Small	Brain_Substantia_Nigra
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Rectal_Mucosa.Donor_29
Pancreas	Brain_Anterior_Caudate
Fetal_Heart	Rectal_Smooth_Muscle
Skeletal_Muscle_Female	Colonic_Mucosa
Stomach_Mucosa	Adult_Liver
Stomach_Smooth_Muscle	Esophagus
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Angular_Gyrus
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Rectal_Mucosa.Donor_31
H1_Cell_Line	Placenta_Amnion
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Brain_Hippocampus_Middle
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Spleen
Adipose_Nuclei	Small_Intestine
Fetal_Intestine_Large	Sigmoid_Colon
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Thymus
Fetal_Muscle_Leg	Brain_Cingulate_Gyrus
4star	Brain_Mid_Frontal_Lobe
Placenta_Amnion	Skeletal_Muscle_Female
Gastric	Psoas_Muscle
Rectal_Mucosa.Donor_29	GM12878_Lymphoblastoid
CD19_Primary_Cells_Cord_BI	Adipose_Nuclei
Lung	Brain_Inferior_Temporal_Lobe
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Ovary
HepG2_Hepatocellular_Carcinoma	Stomach_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Substantia_Nigra	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD34_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Left_Ventricle
Duodenum_Mucosa	iPS_DF_19.11_Cell_Line
CD3_Primary_Cells_Peripheral_UW	Fetal_Heart
Right_Ventricle	CD14_Primary_Cells
GM12878_Lymphoblastoid	HMEC_Mammary_Epithelial
Peripheral_Blood_Mononuclear_Primary_Cells	iPS_15b_Cell_Line
Fetal_Adrenal_Gland	H9_Cell_Line
IMR90_Cell_Line	HUES6_Cell_Line
Brain_Mid_Frontal_Lobe	NHEK_Epidermal_Keratinocytes
Adult_Liver	Thymus
CD56_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
H1_Derived_Mesenchymal_Stem_Cells	HSMM_Skeletal_Muscle_Myoblasts
Spleen	Stomach_Smooth_Muscle
Esophagus	Fetal_Intestine_Small
Brain_Inferior_Temporal_Lobe	HUVEC_Umbilical_Vein_Endothelial_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NH_A_Astrocytes
CD3_Primary_Cells_Cord_BI	H1_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	iPS_DF_6.9_Cell_Line
Mobilized_CD34_Primary_Cells_Male	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Brain_Hippocampus_Middle	HUES64_Cell_Line
CD15_Primary_Cells	NHLF_Lung_Fibroblasts
Rectal_Mucosa.Donor_31	iPS_18_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
NHEK_Epidermal_Keratinocytes	A549_EtOH_0.02pct_Lung_Carcinoma
Brain_Angular_Gyrus	Fetal_Intestine_Large
Brain_Germinal_Matrix	ES_I3_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Skeletal_Muscle_Male
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Neurosphere_Cultured_Cells_Cortex_Derived
Brain_Cingulate_Gyrus	4star
Brain_Anterior_Caudate	CD15_Primary_Cells
Fetal_Kidney	iPS_20b_Cell_Line
Aorta	Monocytes_CD14pp_RO01746
HUES6_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Sigmoid_Colon	Brain_Germinal_Matrix
Monocytes_CD14pp_RO01746	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD4pp_CD25pp_CD127__Treg_Primary_Cells	HUES48_Cell_Line
HUVEC_Umbilical_Vein_Endothelial_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Ovary	Right_Ventricle
Fetal_Brain_Female	NHDF_Ad_Adult_Dermal_Fibroblasts
Thymus	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
ES_I3_Cell_Line	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Fetal_Muscle_Leg
NH_A_Astrocytes	Muscle_Satellite_Cultured_Cells
Rectal_Smooth_Muscle	Breast_Myoepithelial_Cells
Duodenum_Smooth_Muscle	Fetal_Brain_Female
Fetal_Brain_Male	Fetal_Placenta
Muscle_Satellite_Cultured_Cells	ES_WA7_Cell_Line
Left_Ventricle	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
H9_Cell_Line	H1_Derived_Mesenchymal_Stem_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	H9_Derived_Neuron_Cultured_Cells
ES_WA7_Cell_Line	Lung
Colon_Smooth_Muscle	Breast_vHMEC
HMEC_Mammary_Epithelial	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
K562_Leukemia	H9_Derived_Neuronal_Progenitor_Cultured_Cells
NHLF_Lung_Fibroblasts	IMR90_Cell_Line
Psoas_Muscle	Fetal_Brain_Male
Osteoblasts	Osteoblasts
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Adrenal_Gland
iPS_15b_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Lung
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Aorta
Small_Intestine	Fetal_Stomach
Dnd41_TCell_Leukemia	Fetal_Kidney
iPS_18_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Muscle_Trunk
Breast_vHMEC	Right_Atrium
A549_EtOH_0.02pct_Lung_Carcinoma	Pancreatic_Islets
HeLa_S3_Cervical_Carcinoma	K562_Leukemia
iPS_20b_Cell_Line	Gastric
HUES48_Cell_Line	Dnd41_TCell_Leukemia
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
HUES64_Cell_Line	Pancreas
Pancreatic_Islets	HeLa_S3_Cervical_Carcinoma
