(New) Chromatin State	(Old) Chromatin State
Enhancers	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Enhancers
Flanking_Active_TSS	Bivalent_Enhancer
Genic_enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Bivalent_Enhancer	Weak_transcription
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Active_TSS
Active_TSS	Repressed_PolyComb
Repressed_PolyComb	Genic_enhancers
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
