(New) Cell Type	(Old) Cell Type
H9_Derived_Neuron_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Left_Ventricle	H9_Derived_Neuronal_Progenitor_Cultured_Cells
NH_A_Astrocytes	Skeletal_Muscle_Male
Aorta	Skeletal_Muscle_Female
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Neurosphere_Cultured_Cells_Cortex_Derived
Peripheral_Blood_Mononuclear_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Right_Atrium	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
NHDF_Ad_Adult_Dermal_Fibroblasts	Right_Ventricle
Fetal_Intestine_Large	Brain_Hippocampus_Middle
CD34_Primary_Cells	Duodenum_Mucosa
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Cingulate_Gyrus
Fetal_Heart	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Stomach	Breast_vHMEC
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HSMM_Skeletal_Muscle_Myoblasts	Duodenum_Smooth_Muscle
CD19_Primary_Cells_Cord_BI	Stomach_Mucosa
Colonic_Mucosa	Brain_Inferior_Temporal_Lobe
Esophagus	Left_Ventricle
Small_Intestine	Brain_Mid_Frontal_Lobe
HUES64_Cell_Line	Rectal_Smooth_Muscle
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Rectal_Mucosa.Donor_29
CD56_Primary_Cells	Monocytes_CD14pp_RO01746
CD34_Cultured_Cells	Adipose_Nuclei
Sigmoid_Colon	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Brain_Mid_Frontal_Lobe	Brain_Angular_Gyrus
HeLa_S3_Cervical_Carcinoma	Fetal_Lung
Rectal_Mucosa.Donor_29	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Stomach_Smooth_Muscle
Lung	H1_Derived_Mesenchymal_Stem_Cells
NHLF_Lung_Fibroblasts	Brain_Germinal_Matrix
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Kidney	CD34_Cultured_Cells
Spleen	Brain_Substantia_Nigra
Neurosphere_Cultured_Cells_Cortex_Derived	Ovary
HUES6_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
ES_I3_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Germinal_Matrix	Adult_Liver
Fetal_Brain_Male	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Muscle_Satellite_Cultured_Cells	CD4_Naive_Primary_Cells
iPS_15b_Cell_Line	Fetal_Muscle_Leg
Breast_Myoepithelial_Cells	Brain_Anterior_Caudate
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Fetal_Stomach
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD19_Primary_Cells_Cord_BI
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Psoas_Muscle	Colonic_Mucosa
Fetal_Thymus	CD34_Primary_Cells
Skeletal_Muscle_Male	Gastric
CD8_Memory_Primary_Cells	H1_Cell_Line
Dnd41_TCell_Leukemia	CD4pp_CD25__Th_Primary_Cells
Fetal_Brain_Female	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Dnd41_TCell_Leukemia
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	4star
Osteoblasts	Pancreas
Thymus	CD56_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Fetal_Intestine_Small	Fetal_Muscle_Trunk
Pancreatic_Islets	Muscle_Satellite_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	Colon_Smooth_Muscle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Inferior_Temporal_Lobe	iPS_DF_6.9_Cell_Line
Fetal_Lung	CD3_Primary_Cells_Peripheral_UW
Stomach_Smooth_Muscle	CD8_Naive_Primary_Cells
HUES48_Cell_Line	Fetal_Intestine_Small
Pancreas	Psoas_Muscle
Skeletal_Muscle_Female	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Brain_Substantia_Nigra	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Brain_Cingulate_Gyrus	CD8_Memory_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	IMR90_Cell_Line
iPS_18_Cell_Line	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD19_Primary_Cells_Peripheral_UW
Rectal_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Female
Brain_Angular_Gyrus	Sigmoid_Colon
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	HepG2_Hepatocellular_Carcinoma
Ovary	Thymus
Fetal_Muscle_Leg	CD3_Primary_Cells_Cord_BI
Brain_Hippocampus_Middle	HSMM_Skeletal_Muscle_Myoblasts
Fetal_Adrenal_Gland	Aorta
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
NHEK_Epidermal_Keratinocytes	Fetal_Thymus
CD19_Primary_Cells_Peripheral_UW	Osteoblasts
H1_Cell_Line	Spleen
CD8_Naive_Primary_Cells	Right_Atrium
CD3_Primary_Cells_Peripheral_UW	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Right_Ventricle	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD3_Primary_Cells_Cord_BI	Esophagus
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Fetal_Placenta
CD15_Primary_Cells	Small_Intestine
CD14_Primary_Cells	Fetal_Kidney
H9_Cell_Line	iPS_15b_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Mucosa.Donor_31
CD4_Memory_Primary_Cells	Fetal_Adrenal_Gland
iPS_20b_Cell_Line	iPS_DF_19.11_Cell_Line
Mobilized_CD34_Primary_Cells_Male	K562_Leukemia
Monocytes_CD14pp_RO01746	HeLa_S3_Cervical_Carcinoma
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Pancreatic_Islets
K562_Leukemia	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Brain_Female
GM12878_Lymphoblastoid	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
HepG2_Hepatocellular_Carcinoma	NHDF_Ad_Adult_Dermal_Fibroblasts
Placenta_Amnion	Breast_Myoepithelial_Cells
Adult_Liver	NH_A_Astrocytes
Duodenum_Smooth_Muscle	NHEK_Epidermal_Keratinocytes
Fetal_Placenta	CD4_Memory_Primary_Cells
Adipose_Nuclei	Mobilized_CD34_Primary_Cells_Male
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	NHLF_Lung_Fibroblasts
iPS_DF_6.9_Cell_Line	Fetal_Heart
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Placenta_Amnion
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Lung
Colon_Smooth_Muscle	A549_EtOH_0.02pct_Lung_Carcinoma
HUVEC_Umbilical_Vein_Endothelial_Cells	Fetal_Brain_Male
Fetal_Muscle_Trunk	Fetal_Intestine_Large
IMR90_Cell_Line	CD15_Primary_Cells
HMEC_Mammary_Epithelial	H9_Cell_Line
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	ES_I3_Cell_Line
Stomach_Mucosa	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Duodenum_Mucosa	HUES6_Cell_Line
Rectal_Mucosa.Donor_31	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Anterior_Caudate	iPS_20b_Cell_Line
H1_BMP4_Derived_Trophoblast_Cultured_Cells	ES_WA7_Cell_Line
ES_WA7_Cell_Line	HMEC_Mammary_Epithelial
4star	GM12878_Lymphoblastoid
CD4_Naive_Primary_Cells	CD14_Primary_Cells
iPS_DF_19.11_Cell_Line	HUES64_Cell_Line
Gastric	iPS_18_Cell_Line
Breast_vHMEC	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HUES48_Cell_Line
