(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
Strong_transcription	Quiescent_Low
Repressed_PolyComb	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Weak_transcription	Bivalent_Poised_TSS
Genic_enhancers	Repressed_PolyComb
Enhancers	Transcr_at_gene_5_and_3
Active_TSS	Weak_Repressed_PolyComb
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Weak_Repressed_PolyComb	Genic_enhancers
Flanking_Active_TSS	Weak_transcription
Bivalent_Poised_TSS	Active_TSS
Bivalent_Enhancer	Strong_transcription
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Quiescent_Low	Enhancers
